country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Lower middle income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,216.239616994918,,,0
Lower middle income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,219.280482104829,,,0
Lower middle income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,222.570619946811,,,0
Lower middle income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,225.894819541584,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,163.398652520132,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,167.971177116991,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,170.79012332734,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,173.647978868575,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,175.645644137867,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,176.384210797084,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,182.142923326698,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,185.708024519232,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,188.624308745404,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,189.815045726864,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,176.786444249684,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,182.547407558067,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,186.133624069565,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,189.044243595546,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,190.211448366582,,,0
Middle income,MIC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,177.828054388748,,,0
Middle income,MIC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,180.53113003813,,,0
Middle income,MIC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,183.972473354771,,,0
Middle income,MIC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,185.794759149716,,,0
Middle income,MIC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,187.538957742735,,,0
North America,NAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,131.30979530267,,,0
North America,NAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,132.318318383697,,,0
North America,NAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,133.858789748798,,,0
North America,NAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,132.908581633994,,,0
North America,NAC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,128.968695111432,,,0
Not classified,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,,,,0
Not classified,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,,,,0
Not classified,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,,,,0
Not classified,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,,,,0
Not classified,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,,,,0
OECD members,OED,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,110.316865894478,,,0
OECD members,OED,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,112.085451798681,,,0
OECD members,OED,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,112.779462118369,,,0
OECD members,OED,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,113.176659962818,,,0
OECD members,OED,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,112.850441133827,,,0
Other small states,OSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,181.388003915088,,,0
Other small states,OSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,185.72817324823,,,0
Other small states,OSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,188.350347664899,,,0
Other small states,OSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,194.102770119889,,,0
Other small states,OSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,198.110344555384,,,0
Pacific island small states,PSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,231.354229530951,,,0
Pacific island small states,PSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,233.772656055791,,,0
Pacific island small states,PSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,236.844077053479,,,0
Pacific island small states,PSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,240.069301131717,,,0
Pacific island small states,PSS,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,248.30670894016,,,0
Post-demographic dividend,PST,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,103.170596207126,,,0
Post-demographic dividend,PST,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,106.153744869237,,,0
Post-demographic dividend,PST,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,106.997399984101,,,0
Post-demographic dividend,PST,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,108.247824081396,,,0
Post-demographic dividend,PST,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,108.936555790309,,,0
Pre-demographic dividend,PRE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,312.137173762925,,,0
Pre-demographic dividend,PRE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,315.635554644284,,,0
Pre-demographic dividend,PRE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,324.332378716859,,,0
Pre-demographic dividend,PRE,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,327.099683810107,,,0
