country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.6518752446228,,,0
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.3735507555474,,,0
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.1218770493238,,,0
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.9975623145981,,,0
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.6523573971364,,,0
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.2904723380061,,,0
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.9184707063298,,,0
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.5110334122263,,,0
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.9975623145981,,,0
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.6523573971364,,,0
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.2904723380061,,,0
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.9184707063299,,,0
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.5110334122263,,,0
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.1293664117069,,,0
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.7667795961955,,,0
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,60.1584760722652,,,0
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.8121599098867,,,0
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,59.3987962107574,,,0
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,60.6066409029614,,,0
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.25831901022,,,0
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,59.6367945564451,,,0
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.3200098416324,,,0
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,58.9245401151408,,,0
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.1293664117069,,,0
