country,iso3,indicator_code,indicator_name,year,value,variable
Low income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,2.1623665312457,hiv_prevalence
Low income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,2.20682623682062,hiv_prevalence
Low income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,2.26117801279084,hiv_prevalence
Low income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,2.29187481353916,hiv_prevalence
Lower middle income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
Lower middle income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,,hiv_prevalence
Lower middle income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,,hiv_prevalence
Lower middle income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,,hiv_prevalence
Lower middle income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.136772363528689,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.136879669859664,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.102551532231465,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.102707212051871,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.102866819847641,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.14098402871358,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.141207077214544,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.102788242527944,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.102967772992918,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.103139524806234,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.14098402871358,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.141207077214544,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.102788242527944,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.102967772992918,hiv_prevalence
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.103139524806234,hiv_prevalence
Middle income,MIC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
Middle income,MIC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,,hiv_prevalence
Middle income,MIC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,,hiv_prevalence
Middle income,MIC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,,hiv_prevalence
Middle income,MIC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,,hiv_prevalence
North America,NAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
North America,NAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,,hiv_prevalence
North America,NAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,,hiv_prevalence
North America,NAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,,hiv_prevalence
North America,NAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,,hiv_prevalence
Not classified,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
