country,iso3,indicator_code,indicator_name,year,value,variable
Africa Eastern and Southern,AFE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,79.2273897950203,dpt_immunization_coverage
Africa Eastern and Southern,AFE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,78.7384517179148,dpt_immunization_coverage
Africa Eastern and Southern,AFE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,78.0278855164038,dpt_immunization_coverage
Africa Eastern and Southern,AFE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,78.2381241580075,dpt_immunization_coverage
Africa Eastern and Southern,AFE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,77.6619556668059,dpt_immunization_coverage
Africa Western and Central,AFW,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,72.1694786949218,dpt_immunization_coverage
Africa Western and Central,AFW,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,69.8476652868902,dpt_immunization_coverage
Africa Western and Central,AFW,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,67.6832211927826,dpt_immunization_coverage
Africa Western and Central,AFW,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,66.3442377918441,dpt_immunization_coverage
Africa Western and Central,AFW,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,60.2361373034085,dpt_immunization_coverage
Arab World,ARB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,85.6972243628333,dpt_immunization_coverage
Arab World,ARB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,85.406816331896,dpt_immunization_coverage
Arab World,ARB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,85.9513271238158,dpt_immunization_coverage
Arab World,ARB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,84.9112001925639,dpt_immunization_coverage
Arab World,ARB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,84.2595277355622,dpt_immunization_coverage
Caribbean small states,CSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,92.3926927545183,dpt_immunization_coverage
Caribbean small states,CSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.6865019759964,dpt_immunization_coverage
Caribbean small states,CSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,87.9896008851541,dpt_immunization_coverage
Caribbean small states,CSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,93.298710683724,dpt_immunization_coverage
Caribbean small states,CSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,91.9857381655226,dpt_immunization_coverage
Central Europe and the Baltics,CEB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.0961032435057,dpt_immunization_coverage
Central Europe and the Baltics,CEB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.5232083848151,dpt_immunization_coverage
Central Europe and the Baltics,CEB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.0584651077718,dpt_immunization_coverage
Central Europe and the Baltics,CEB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,95.2002900423646,dpt_immunization_coverage
Central Europe and the Baltics,CEB,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.1936518228541,dpt_immunization_coverage
Early-demographic dividend,EAR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,87.1205275375674,dpt_immunization_coverage
Early-demographic dividend,EAR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,86.6224208638036,dpt_immunization_coverage
Early-demographic dividend,EAR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,86.1598267690634,dpt_immunization_coverage
Early-demographic dividend,EAR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.216468531009,dpt_immunization_coverage
Early-demographic dividend,EAR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,84.820956935647,dpt_immunization_coverage
East Asia & Pacific,EAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,93.9284852465565,dpt_immunization_coverage
East Asia & Pacific,EAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.5350315641193,dpt_immunization_coverage
East Asia & Pacific,EAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.4472773562893,dpt_immunization_coverage
East Asia & Pacific,EAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.5283911439363,dpt_immunization_coverage
East Asia & Pacific,EAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,93.9097932075772,dpt_immunization_coverage
East Asia & Pacific (excluding high income),EAP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,93.733155451331,dpt_immunization_coverage
East Asia & Pacific (excluding high income),EAP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.3172729270974,dpt_immunization_coverage
East Asia & Pacific (excluding high income),EAP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.254382198542,dpt_immunization_coverage
East Asia & Pacific (excluding high income),EAP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.3376659609955,dpt_immunization_coverage
East Asia & Pacific (excluding high income),EAP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,93.7916992984144,dpt_immunization_coverage
East Asia & Pacific (IDA & IBRD countries),TEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,93.6933303177722,dpt_immunization_coverage
East Asia & Pacific (IDA & IBRD countries),TEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.275016230897,dpt_immunization_coverage
East Asia & Pacific (IDA & IBRD countries),TEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.2228852130002,dpt_immunization_coverage
East Asia & Pacific (IDA & IBRD countries),TEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.3190387531601,dpt_immunization_coverage
East Asia & Pacific (IDA & IBRD countries),TEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,93.767388710203,dpt_immunization_coverage
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.1309932993799,dpt_immunization_coverage
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.0177440812162,dpt_immunization_coverage
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.074454158521,dpt_immunization_coverage
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.2407500764872,dpt_immunization_coverage
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.054936893423,dpt_immunization_coverage
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.8166246513518,dpt_immunization_coverage
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.3187608325538,dpt_immunization_coverage
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.3486151444049,dpt_immunization_coverage
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,91.9395262844719,dpt_immunization_coverage
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,92.6336009508084,dpt_immunization_coverage
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.8223266949641,dpt_immunization_coverage
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.4740784613456,dpt_immunization_coverage
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,90.8235430791383,dpt_immunization_coverage
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.3630914574624,dpt_immunization_coverage
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,87.3883486326671,dpt_immunization_coverage
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.1600132460001,dpt_immunization_coverage
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.2778062689101,dpt_immunization_coverage
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,92.6243258867876,dpt_immunization_coverage
