country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal,variable
Sweden,SWE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,9.28074455,,,2,domestic_gov_health_expenditure_gdp
Sweden,SWE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,9.37008476,,,2,domestic_gov_health_expenditure_gdp
Sweden,SWE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,9.2550211,,,2,domestic_gov_health_expenditure_gdp
Sweden,SWE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,9.21271133,,,2,domestic_gov_health_expenditure_gdp
Sweden,SWE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,9.16075993,,,2,domestic_gov_health_expenditure_gdp
Switzerland,CHE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,3.82881737,,,2,domestic_gov_health_expenditure_gdp
Switzerland,CHE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.75385094,,,2,domestic_gov_health_expenditure_gdp
Switzerland,CHE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,3.8158226,,,2,domestic_gov_health_expenditure_gdp
Switzerland,CHE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.763062,,,2,domestic_gov_health_expenditure_gdp
Switzerland,CHE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,3.6722703,,,2,domestic_gov_health_expenditure_gdp
Syrian Arab Republic,SYR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,1.97450435,,,2,domestic_gov_health_expenditure_gdp
Syrian Arab Republic,SYR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.88352227,,,2,domestic_gov_health_expenditure_gdp
Syrian Arab Republic,SYR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.91341209,,,2,domestic_gov_health_expenditure_gdp
Syrian Arab Republic,SYR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,1.83358467,,,2,domestic_gov_health_expenditure_gdp
Syrian Arab Republic,SYR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,1.76000929,,,2,domestic_gov_health_expenditure_gdp
Tajikistan,TJK,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,1.89777529,,,2,domestic_gov_health_expenditure_gdp
Tajikistan,TJK,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.89692557,,,2,domestic_gov_health_expenditure_gdp
Tajikistan,TJK,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.98792565,,,2,domestic_gov_health_expenditure_gdp
Tajikistan,TJK,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,1.98977911,,,2,domestic_gov_health_expenditure_gdp
Tajikistan,TJK,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.04495692,,,2,domestic_gov_health_expenditure_gdp
Tanzania,TZA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,1.6312809,,,2,domestic_gov_health_expenditure_gdp
Tanzania,TZA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.62666011,,,2,domestic_gov_health_expenditure_gdp
Tanzania,TZA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.55679071,,,2,domestic_gov_health_expenditure_gdp
Tanzania,TZA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,1.61013722,,,2,domestic_gov_health_expenditure_gdp
Tanzania,TZA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,1.25726104,,,2,domestic_gov_health_expenditure_gdp
Thailand,THA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.71524906,,,2,domestic_gov_health_expenditure_gdp
Thailand,THA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,2.74278641,,,2,domestic_gov_health_expenditure_gdp
Thailand,THA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,2.7754643,,,2,domestic_gov_health_expenditure_gdp
Thailand,THA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,2.85139871,,,2,domestic_gov_health_expenditure_gdp
Thailand,THA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.74870157,,,2,domestic_gov_health_expenditure_gdp
Timor-Leste,TLS,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.87948847,,,2,domestic_gov_health_expenditure_gdp
Timor-Leste,TLS,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.95292592,,,2,domestic_gov_health_expenditure_gdp
Timor-Leste,TLS,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,4.49020767,,,2,domestic_gov_health_expenditure_gdp
Timor-Leste,TLS,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.44634151,,,2,domestic_gov_health_expenditure_gdp
Timor-Leste,TLS,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,4.41761017,,,2,domestic_gov_health_expenditure_gdp
Togo,TGO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,0.89146012,,,2,domestic_gov_health_expenditure_gdp
Togo,TGO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.03169048,,,2,domestic_gov_health_expenditure_gdp
Togo,TGO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.04958856,,,2,domestic_gov_health_expenditure_gdp
Togo,TGO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,0.97535449,,,2,domestic_gov_health_expenditure_gdp
Togo,TGO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,0.92438984,,,2,domestic_gov_health_expenditure_gdp
Tonga,TON,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.99766731,,,2,domestic_gov_health_expenditure_gdp
Tonga,TON,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.19946599,,,2,domestic_gov_health_expenditure_gdp
Tonga,TON,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,2.90944481,,,2,domestic_gov_health_expenditure_gdp
Tonga,TON,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,2.98697019,,,2,domestic_gov_health_expenditure_gdp
Tonga,TON,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.76189899,,,2,domestic_gov_health_expenditure_gdp
Trinidad and Tobago,TTO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,3.17576575,,,2,domestic_gov_health_expenditure_gdp
Trinidad and Tobago,TTO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.22142673,,,2,domestic_gov_health_expenditure_gdp
Trinidad and Tobago,TTO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,3.43325257,,,2,domestic_gov_health_expenditure_gdp
Trinidad and Tobago,TTO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.24490404,,,2,domestic_gov_health_expenditure_gdp
Trinidad and Tobago,TTO,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.90972495,,,2,domestic_gov_health_expenditure_gdp
Tunisia,TUN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,3.56713367,,,2,domestic_gov_health_expenditure_gdp
Tunisia,TUN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.09321761,,,2,domestic_gov_health_expenditure_gdp
Tunisia,TUN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,3.32102466,,,2,domestic_gov_health_expenditure_gdp
Tunisia,TUN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.40580177,,,2,domestic_gov_health_expenditure_gdp
Tunisia,TUN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,3.34255123,,,2,domestic_gov_health_expenditure_gdp
Turkiye,TUR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,3.38672566,,,2,domestic_gov_health_expenditure_gdp
Turkiye,TUR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.18893552,,,2,domestic_gov_health_expenditure_gdp
Turkiye,TUR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,3.24810481,,,2,domestic_gov_health_expenditure_gdp
Turkiye,TUR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.36101246,,,2,domestic_gov_health_expenditure_gdp
Turkiye,TUR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,3.21666884,,,2,domestic_gov_health_expenditure_gdp
Turkmenistan,TKM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,1.00793219,,,2,domestic_gov_health_expenditure_gdp
Turkmenistan,TKM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,0.98964322,,,2,domestic_gov_health_expenditure_gdp
Turkmenistan,TKM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.27922606,,,2,domestic_gov_health_expenditure_gdp
Turkmenistan,TKM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,1.038046,,,2,domestic_gov_health_expenditure_gdp
Turkmenistan,TKM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,1.20134497,,,2,domestic_gov_health_expenditure_gdp
Turks and Caicos Islands,TCA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,,,,2,domestic_gov_health_expenditure_gdp
Turks and Caicos Islands,TCA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,,,,2,domestic_gov_health_expenditure_gdp
Turks and Caicos Islands,TCA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,,,,2,domestic_gov_health_expenditure_gdp
Turks and Caicos Islands,TCA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,,,,2,domestic_gov_health_expenditure_gdp
Turks and Caicos Islands,TCA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,,,,2,domestic_gov_health_expenditure_gdp
Tuvalu,TUV,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,17.16871262,,,2,domestic_gov_health_expenditure_gdp
Tuvalu,TUV,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,15.51837921,,,2,domestic_gov_health_expenditure_gdp
Tuvalu,TUV,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,19.17265701,,,2,domestic_gov_health_expenditure_gdp
Tuvalu,TUV,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,15.31349277,,,2,domestic_gov_health_expenditure_gdp
Tuvalu,TUV,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,10.14206505,,,2,domestic_gov_health_expenditure_gdp
Uganda,UGA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,0.57344079,,,2,domestic_gov_health_expenditure_gdp
Uganda,UGA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,0.67459893,,,2,domestic_gov_health_expenditure_gdp
Uganda,UGA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,0.63865817,,,2,domestic_gov_health_expenditure_gdp
Uganda,UGA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,0.78636652,,,2,domestic_gov_health_expenditure_gdp
Uganda,UGA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,0.75713688,,,2,domestic_gov_health_expenditure_gdp
Ukraine,UKR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,3.17738771,,,2,domestic_gov_health_expenditure_gdp
Ukraine,UKR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,3.50151348,,,2,domestic_gov_health_expenditure_gdp
Ukraine,UKR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,3.51985121,,,2,domestic_gov_health_expenditure_gdp
Ukraine,UKR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,3.64566922,,,2,domestic_gov_health_expenditure_gdp
Ukraine,UKR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,3.68844223,,,2,domestic_gov_health_expenditure_gdp
United Arab Emirates,ARE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.2531426,,,2,domestic_gov_health_expenditure_gdp
United Arab Emirates,ARE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,2.1139648,,,2,domestic_gov_health_expenditure_gdp
United Arab Emirates,ARE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,2.19714189,,,2,domestic_gov_health_expenditure_gdp
United Arab Emirates,ARE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,2.97157669,,,2,domestic_gov_health_expenditure_gdp
United Arab Emirates,ARE,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.46962833,,,2,domestic_gov_health_expenditure_gdp
United Kingdom,GBR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,7.95685244,,,2,domestic_gov_health_expenditure_gdp
United Kingdom,GBR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,7.78175926,,,2,domestic_gov_health_expenditure_gdp
United Kingdom,GBR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,7.73283911,,,2,domestic_gov_health_expenditure_gdp
United Kingdom,GBR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,7.90904903,,,2,domestic_gov_health_expenditure_gdp
United Kingdom,GBR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,7.90739918,,,2,domestic_gov_health_expenditure_gdp
United States,USA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,8.59688473,,,2,domestic_gov_health_expenditure_gdp
United States,USA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,8.5214138,,,2,domestic_gov_health_expenditure_gdp
United States,USA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,8.53016281,,,2,domestic_gov_health_expenditure_gdp
United States,USA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,8.55800343,,,2,domestic_gov_health_expenditure_gdp
United States,USA,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,8.43071175,,,2,domestic_gov_health_expenditure_gdp
Uruguay,URY,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,6.1543541,,,2,domestic_gov_health_expenditure_gdp
Uruguay,URY,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,6.15175676,,,2,domestic_gov_health_expenditure_gdp
Uruguay,URY,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,6.0405345,,,2,domestic_gov_health_expenditure_gdp
Uruguay,URY,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,6.00605679,,,2,domestic_gov_health_expenditure_gdp
Uruguay,URY,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,5.64815187,,,2,domestic_gov_health_expenditure_gdp
Uzbekistan,UZB,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.01079655,,,2,domestic_gov_health_expenditure_gdp
Uzbekistan,UZB,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.73769212,,,2,domestic_gov_health_expenditure_gdp
Uzbekistan,UZB,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.7881006,,,2,domestic_gov_health_expenditure_gdp
Uzbekistan,UZB,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,2.05541873,,,2,domestic_gov_health_expenditure_gdp
Uzbekistan,UZB,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.35756874,,,2,domestic_gov_health_expenditure_gdp
Vanuatu,VUT,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,1.90414143,,,2,domestic_gov_health_expenditure_gdp
Vanuatu,VUT,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,2.14049673,,,2,domestic_gov_health_expenditure_gdp
Vanuatu,VUT,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,1.47122371,,,2,domestic_gov_health_expenditure_gdp
Vanuatu,VUT,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,1.28941309,,,2,domestic_gov_health_expenditure_gdp
Vanuatu,VUT,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.01937246,,,2,domestic_gov_health_expenditure_gdp
"Venezuela, RB",VEN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,0.81175309,,,2,domestic_gov_health_expenditure_gdp
"Venezuela, RB",VEN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,1.24563158,,,2,domestic_gov_health_expenditure_gdp
"Venezuela, RB",VEN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,,,,2,domestic_gov_health_expenditure_gdp
"Venezuela, RB",VEN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,,,,2,domestic_gov_health_expenditure_gdp
"Venezuela, RB",VEN,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,,,,2,domestic_gov_health_expenditure_gdp
Viet Nam,VNM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,2.02046871,,,2,domestic_gov_health_expenditure_gdp
Viet Nam,VNM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2018,2.09256196,,,2,domestic_gov_health_expenditure_gdp
Viet Nam,VNM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2017,2.17300439,,,2,domestic_gov_health_expenditure_gdp
Viet Nam,VNM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2016,2.1333859,,,2,domestic_gov_health_expenditure_gdp
Viet Nam,VNM,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2015,2.05326915,,,2,domestic_gov_health_expenditure_gdp
Virgin Islands (U.S.),VIR,SH.XPD.GHED.GD.ZS,Domestic general government health expenditure (% of GDP),2019,,,,2,domestic_gov_health_expenditure_gdp
