iso3,country,region,income_group,physicians_per_1000,physicians_per_1000_observed_years,physicians_per_1000_aggregation,nurses_midwives_per_1000,nurses_midwives_per_1000_observed_years,nurses_midwives_per_1000_aggregation,hospital_beds_per_1000,hospital_beds_per_1000_observed_years,hospital_beds_per_1000_aggregation,current_health_expenditure_per_capita_ppp,current_health_expenditure_per_capita_ppp_observed_years,current_health_expenditure_per_capita_ppp_aggregation,current_health_expenditure_gdp,current_health_expenditure_gdp_observed_years,current_health_expenditure_gdp_aggregation,domestic_gov_health_expenditure_gdp,domestic_gov_health_expenditure_gdp_observed_years,domestic_gov_health_expenditure_gdp_aggregation,measles_immunization_coverage,measles_immunization_coverage_observed_years,measles_immunization_coverage_aggregation,dpt_immunization_coverage,dpt_immunization_coverage_observed_years,dpt_immunization_coverage_aggregation,tuberculosis_incidence,tuberculosis_incidence_observed_years,tuberculosis_incidence_aggregation,hiv_prevalence,hiv_prevalence_observed_years,hiv_prevalence_aggregation,age65_share,age65_share_observed_years,age65_share_aggregation,population_density,population_density_observed_years,population_density_aggregation,urban_population_share,urban_population_share_observed_years,urban_population_share_aggregation,ncd_mortality_risk,ncd_mortality_risk_observed_years,ncd_mortality_risk_aggregation,air_pollution_pm25,air_pollution_pm25_observed_years,air_pollution_pm25_aggregation,life_expectancy,life_expectancy_observed_years,life_expectancy_aggregation,under5_mortality,under5_mortality_observed_years,under5_mortality_aggregation,adult_mortality_female,adult_mortality_female_observed_years,adult_mortality_female_aggregation,adult_mortality_male,adult_mortality_male_observed_years,adult_mortality_male_aggregation,uhc_service_coverage_index,uhc_service_coverage_index_observed_years,uhc_service_coverage_index_aggregation,domestic_gov_health_expenditure_share,domestic_gov_health_expenditure_share_observed_years,domestic_gov_health_expenditure_share_aggregation,out_of_pocket_expenditure_share,out_of_pocket_expenditure_share_observed_years,out_of_pocket_expenditure_share_aggregation,out_of_pocket_expenditure_per_capita_ppp,out_of_pocket_expenditure_per_capita_ppp_observed_years,out_of_pocket_expenditure_per_capita_ppp_aggregation,basic_sanitation_access,basic_sanitation_access_observed_years,basic_sanitation_access_aggregation,basic_drinking_water_access,basic_drinking_water_access_observed_years,basic_drinking_water_access_aggregation,basic_handwashing_access,basic_handwashing_access_observed_years,basic_handwashing_access_aggregation,diabetes_prevalence,diabetes_prevalence_observed_years,diabetes_prevalence_aggregation,gdp_per_capita_ppp,gdp_per_capita_ppp_observed_years,gdp_per_capita_ppp_aggregation,population_total,population_total_observed_years,population_total_aggregation,expanded_feature_missing_count,expanded_feature_missing_rate,expanded_primary_sample
BLZ,Belize,Latin America & Caribbean ,Upper middle income,1.086,2.0,latest_pre2020_2018,2.1586000000000003,5.0,mean_2015_2019,1.0,4.0,mean_2015_2018,455.0195846943624,5.0,mean_2015_2019,4.725125408,5.0,mean_2015_2019,3.265745304,5.0,mean_2015_2019,94.8,5.0,mean_2015_2019,94.2,5.0,mean_2015_2019,40.6,5.0,mean_2015_2019,1.3199999999999998,5.0,mean_2015_2019,4.210185258248094,5,mean_2015_2019,16.3112231477422,5.0,mean_2015_2019,43.42029103769442,5,mean_2015_2019,16.580000000000002,5.0,mean_2015_2019,26.44690842922224,5.0,mean_2015_2019,72.09020000000001,5,mean_2015_2019,14.48,5.0,mean_2015_2019,117.49839999999999,5,mean_2015_2019,216.427,5,mean_2015_2019,68.8,5.0,mean_2015_2019,69.112782288,5.0,mean_2015_2019,22.93015747,5.0,mean_2015_2019,104.29338071119223,5.0,mean_2015_2019,84.03290747808124,5.0,mean_2015_2019,93.62138871784111,5.0,mean_2015_2019,89.2415496200067,5.0,mean_2015_2019,,,,11840.40562717836,5.0,mean_2015_2019,372059.0,5,mean_2015_2019,0,0.0,True
BMU,Bermuda,North America,High income,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5.0,mean_2015_2019,,,,17.1651345106803,5,mean_2015_2019,1179.366666666668,5.0,mean_2015_2019,100.0,5,mean_2015_2019,,,,7.3585667018233,5.0,mean_2015_2019,80.7474,5,mean_2015_2019,,,,47.09160000000001,5,mean_2015_2019,100.88140000000001,5,mean_2015_2019,,,,,,,,,,,,,99.94415178815362,5.0,mean_2015_2019,100.0,5.0,mean_2015_2019,,,,,,,94944.25666840078,5.0,mean_2015_2019,63685.8,5,mean_2015_2019,16,0.6153846153846154,False
BOL,Bolivia,Latin America & Caribbean ,Lower middle income,1.2243333333333333,3.0,mean_2016_2019,1.303,4.0,mean_2015_2019,1.242,5.0,mean_2015_2019,551.9540450625002,5.0,mean_2015_2019,6.673219872,5.0,mean_2015_2019,4.575619412,5.0,mean_2015_2019,88.0,5.0,mean_2015_2019,83.6,5.0,mean_2015_2019,106.6,5.0,mean_2015_2019,0.3,5.0,mean_2015_2019,5.63245733066936,5,mean_2015_2019,10.471534385673419,5.0,mean_2015_2019,69.07422523943468,5,mean_2015_2019,16.860000000000003,5.0,mean_2015_2019,26.341140013630877,5.0,mean_2015_2019,67.5304,5,mean_2015_2019,23.54,5.0,mean_2015_2019,157.8508,5,mean_2015_2019,235.69160000000002,5,mean_2015_2019,64.0,5.0,mean_2015_2019,68.56651306199998,5.0,mean_2015_2019,25.305090334,5.0,mean_2015_2019,138.6771632581666,5.0,mean_2015_2019,60.15511611701989,5.0,mean_2015_2019,90.31567113662234,5.0,mean_2015_2019,26.861658195940123,5.0,mean_2015_2019,,,,11639.82968361802,5.0,mean_2015_2019,11343813.2,5,mean_2015_2019,0,0.0,True
BRA,Brazil,Latin America & Caribbean ,Upper middle income,2.351,2.0,latest_pre2020_2019,8.6416,5.0,mean_2015_2019,2.336,5.0,mean_2015_2019,1404.012298171556,5.0,mean_2015_2019,9.325761793999998,5.0,mean_2015_2019,3.9122755520000005,5.0,mean_2015_2019,92.2,5.0,mean_2015_2019,85.0,5.0,mean_2015_2019,43.0,5.0,mean_2015_2019,0.5800000000000001,5.0,mean_2015_2019,8.603591751085983,5,mean_2015_2019,24.4829546047326,5.0,mean_2015_2019,86.19248708220897,5,mean_2015_2019,15.7,5.0,mean_2015_2019,12.266504733868059,5.0,mean_2015_2019,75.40239999999999,5,mean_2015_2019,15.679999999999998,5.0,mean_2015_2019,86.0648,5,mean_2015_2019,178.37980000000002,5,mean_2015_2019,83.0,5.0,mean_2015_2019,41.97738037,5.0,mean_2015_2019,24.66020126,5.0,mean_2015_2019,346.3597526390822,5.0,mean_2015_2019,87.24649006446714,5.0,mean_2015_2019,98.23172736025265,5.0,mean_2015_2019,,,,,,,17927.76927800128,5.0,mean_2015_2019,204631962.2,5,mean_2015_2019,1,0.038461538461538464,True
BRB,Barbados,Latin America & Caribbean ,High income,2.541,1.0,latest_pre2020_2017,4.708,2.0,latest_pre2020_2019,5.970000000000001,5.0,mean_2015_2019,1084.23230019185,5.0,mean_2015_2019,5.958739948000001,5.0,mean_2015_2019,2.720850468,5.0,mean_2015_2019,91.4,5.0,mean_2015_2019,93.8,5.0,mean_2015_2019,0.292,5.0,mean_2015_2019,1.1800000000000002,5.0,mean_2015_2019,13.56348517028464,5,mean_2015_2019,651.4776744186044,5.0,mean_2015_2019,59.26193097308828,5,mean_2015_2019,17.44,5.0,mean_2015_2019,23.694473720618017,5.0,mean_2015_2019,76.26660000000001,5,mean_2015_2019,12.100000000000001,5.0,mean_2015_2019,87.76879999999998,5,mean_2015_2019,138.4266,5,mean_2015_2019,82.6,5.0,mean_2015_2019,45.646263884,5.0,mean_2015_2019,45.52269211,5.0,mean_2015_2019,493.4928837457666,5.0,mean_2015_2019,96.25015687781288,5.0,mean_2015_2019,98.87722604493524,5.0,mean_2015_2019,88.4693506083686,2.0,latest_pre2020_2016,,,,20819.758302245384,5.0,mean_2015_2019,280135.4,5,mean_2015_2019,0,0.0,True
BRN,Brunei Darussalam,East Asia & Pacific,High income,1.697,3.0,mean_2015_2018,6.3365,4.0,mean_2015_2018,3.316,5.0,mean_2015_2019,1492.478320582296,5.0,mean_2015_2019,2.3705242140000005,5.0,mean_2015_2019,2.2475660779999997,5.0,mean_2015_2019,97.4,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,72.2,5.0,mean_2015_2019,,,,4.700542545932377,5,mean_2015_2019,82.08872865275143,5.0,mean_2015_2019,74.85745830556328,5,mean_2015_2019,15.219999999999999,5.0,mean_2015_2019,7.629493916150206,5.0,mean_2015_2019,74.9538,5,mean_2015_2019,10.639999999999999,5.0,mean_2015_2019,99.7384,5,mean_2015_2019,143.1634,5,mean_2015_2019,83.2,5.0,mean_2015_2019,94.77436218199999,5.0,mean_2015_2019,5.143405058,5.0,mean_2015_2019,76.7203484590291,5.0,mean_2015_2019,93.39764839943481,5.0,mean_2015_2019,99.89991931091394,5.0,mean_2015_2019,,,,,,,79616.9772115339,5.0,mean_2015_2019,432607.6,5,mean_2015_2019,2,0.07692307692307693,True
BTN,Bhutan,South Asia,Lower middle income,0.3612000000000001,5.0,mean_2015_2019,1.6469999999999998,5.0,mean_2015_2019,1.786,5.0,mean_2015_2019,362.474935526153,5.0,mean_2015_2019,3.2540655139999997,5.0,mean_2015_2019,2.4438018300000004,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,97.8,5.0,mean_2015_2019,243.4,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,5.805418828375354,5,mean_2015_2019,19.757164988792283,5.0,mean_2015_2019,37.87565743017162,5,mean_2015_2019,17.3,5.0,mean_2015_2019,34.47491962972522,5.0,mean_2015_2019,71.409,5,mean_2015_2019,25.859999999999996,5.0,mean_2015_2019,116.67160000000001,5,mean_2015_2019,157.02659999999997,5,mean_2015_2019,64.8,5.0,mean_2015_2019,75.168078614,5.0,mean_2015_2019,16.837010764000002,5.0,mean_2015_2019,60.97632198802421,5.0,mean_2015_2019,75.52404091921318,5.0,mean_2015_2019,97.75721424780612,5.0,mean_2015_2019,87.44023862581489,5.0,mean_2015_2019,,,,13522.73191155268,5.0,mean_2015_2019,753480.4,5,mean_2015_2019,0,0.0,True
BWA,Botswana,Sub-Saharan Africa ,Upper middle income,0.38933333333333336,3.0,mean_2016_2019,3.5436666666666667,3.0,mean_2016_2019,2.538,5.0,mean_2015_2019,953.7997620580834,5.0,mean_2015_2019,6.132631876,5.0,mean_2015_2019,4.300810814,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,95.0,5.0,mean_2015_2019,371.8,5.0,mean_2015_2019,20.82,5.0,mean_2015_2019,3.7090000675488417,5,mean_2015_2019,4.00050112046301,5.0,mean_2015_2019,65.90720376320554,5,mean_2015_2019,21.68,5.0,mean_2015_2019,20.47586222643514,5.0,mean_2015_2019,65.2986,5,mean_2015_2019,43.02,5.0,mean_2015_2019,228.6072,5,mean_2015_2019,298.0024,5,mean_2015_2019,59.0,5.0,mean_2015_2019,69.99090118400001,5.0,mean_2015_2019,3.89605112,5.0,mean_2015_2019,37.106742740566816,5.0,mean_2015_2019,68.54740919386906,5.0,mean_2015_2019,89.76095737304183,5.0,mean_2015_2019,,,,,,,17236.895601310778,5.0,mean_2015_2019,2267204.0,5,mean_2015_2019,1,0.038461538461538464,True
CAF,Central African Republic,Sub-Saharan Africa ,Low income,0.069,2.0,latest_pre2020_2018,0.245,2.0,latest_pre2020_2018,,,,64.63315796861971,5.0,mean_2015_2019,7.179887291999999,5.0,mean_2015_2019,0.658326768,5.0,mean_2015_2019,41.6,5.0,mean_2015_2019,41.0,5.0,mean_2015_2019,483.2,5.0,mean_2015_2019,3.4400000000000004,5.0,mean_2015_2019,2.0867949816820044,5,mean_2015_2019,7.692013868824037,5.0,mean_2015_2019,40.84819346118378,5,mean_2015_2019,32.839999999999996,5.0,mean_2015_2019,34.756921875583814,5.0,mean_2015_2019,46.398199999999996,5,mean_2015_2019,154.11999999999998,5.0,mean_2015_2019,432.80120000000005,5,mean_2015_2019,601.7866,5,mean_2015_2019,31.6,5.0,mean_2015_2019,9.563178348,5.0,mean_2015_2019,52.526628874,5.0,mean_2015_2019,33.40004716728208,5.0,mean_2015_2019,15.219546809805541,5.0,mean_2015_2019,40.25532393015358,5.0,mean_2015_2019,19.93561541799886,5.0,mean_2015_2019,,,,1098.5058282512,5.0,mean_2015_2019,4791970.8,5,mean_2015_2019,1,0.038461538461538464,True
CAN,Canada,North America,High income,2.4577,5.0,mean_2015_2019,9.935000000000002,5.0,mean_2015_2019,2.548,5.0,mean_2015_2019,5219.9481988326515,5.0,mean_2015_2019,10.943063164,5.0,mean_2015_2019,7.650900268000001,5.0,mean_2015_2019,89.6,5.0,mean_2015_2019,91.0,5.0,mean_2015_2019,5.339999999999999,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,16.763611293131117,5,mean_2015_2019,4.0834231991425,5.0,mean_2015_2019,81.44743281794445,5,mean_2015_2019,10.040000000000001,5.0,mean_2015_2019,6.777197288097232,5.0,mean_2015_2019,81.90717073170734,5,mean_2015_2019,5.24,5.0,mean_2015_2019,50.979,5,mean_2015_2019,83.7754,5,mean_2015_2019,91.6,5.0,mean_2015_2019,69.91930237,5.0,mean_2015_2019,15.426996234,5.0,mean_2015_2019,805.9627543010567,5.0,mean_2015_2019,98.92561518936802,5.0,mean_2015_2019,98.6986675692038,5.0,mean_2015_2019,,,,,,,56560.137538258394,5.0,mean_2015_2019,36610298.2,5,mean_2015_2019,1,0.038461538461538464,True
CHE,Switzerland,Europe & Central Asia,High income,4.286,5.0,mean_2015_2019,17.595999999999997,5.0,mean_2015_2019,4.658,5.0,mean_2015_2019,7760.435881425717,5.0,mean_2015_2019,11.236367036,5.0,mean_2015_2019,3.7667646420000005,5.0,mean_2015_2019,94.6,5.0,mean_2015_2019,96.0,5.0,mean_2015_2019,6.9399999999999995,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,18.21963024843944,5,mean_2015_2019,213.60390985199078,5.0,mean_2015_2019,78.05226037107711,5,mean_2015_2019,8.32,5.0,mean_2015_2019,10.378449384710752,5.0,mean_2015_2019,83.54195121951223,5,mean_2015_2019,4.14,5.0,mean_2015_2019,34.800799999999995,5,mean_2015_2019,58.58,5,mean_2015_2019,86.0,5.0,mean_2015_2019,33.522648622000006,5.0,mean_2015_2019,21.744583894000005,5.0,mean_2015_2019,1687.587118971272,5.0,mean_2015_2019,99.89867134032212,5.0,mean_2015_2019,99.99999895065704,5.0,mean_2015_2019,,,,,,,78070.45034660664,5.0,mean_2015_2019,8439436.6,5,mean_2015_2019,1,0.038461538461538464,True
CHI,Channel Islands,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97544965058458,5,mean_2015_2019,830.549494949495,5.0,mean_2015_2019,32.77097332804484,5,mean_2015_2019,,,,,,,81.18,5,mean_2015_2019,,,,39.2,5,mean_2015_2019,62.8,5,mean_2015_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,164448.8,5,mean_2015_2019,20,0.7692307692307693,False
CHL,Chile,Latin America & Caribbean ,High income,2.4099999999999993,5.0,mean_2015_2019,3.2090000000000005,5.0,mean_2015_2019,2.0799999999999996,5.0,mean_2015_2019,2154.842939932082,5.0,mean_2015_2019,8.891934204,5.0,mean_2015_2019,4.460403252000001,5.0,mean_2015_2019,94.0,5.0,mean_2015_2019,95.0,5.0,mean_2015_2019,18.2,5.0,mean_2015_2019,0.45999999999999996,5.0,mean_2015_2019,11.799471338487479,5,mean_2015_2019,25.04834235799696,5.0,mean_2015_2019,87.79708172108789,5,mean_2015_2019,10.74,5.0,mean_2015_2019,23.5390564449796,5.0,mean_2015_2019,80.3592,5,mean_2015_2019,7.5,5.0,mean_2015_2019,59.734,5,mean_2015_2019,105.26799999999999,5,mean_2015_2019,80.8,5.0,mean_2015_2019,50.114752198000005,5.0,mean_2015_2019,33.52078857400001,5.0,mean_2015_2019,720.5340674157126,5.0,mean_2015_2019,98.80640201137271,5.0,mean_2015_2019,98.34812526294249,5.0,mean_2015_2019,,,,,,,28074.85864707444,5.0,mean_2015_2019,18592929.8,5,mean_2015_2019,1,0.038461538461538464,True
CHN,China,East Asia & Pacific,Upper middle income,2.013,5.0,mean_2015_2019,2.7048,5.0,mean_2015_2019,4.322,5.0,mean_2015_2019,759.6167406897324,5.0,mean_2015_2019,5.008212376,5.0,mean_2015_2019,2.8764033319999998,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,61.8,5.0,mean_2015_2019,,,,11.020551243790718,5,mean_2015_2019,148.5772016821534,5.0,mean_2015_2019,60.12401809692382,5,mean_2015_2019,16.520000000000003,5.0,mean_2015_2019,44.26318054323772,5.0,mean_2015_2019,77.4146,5,mean_2015_2019,9.32,5.0,mean_2015_2019,59.6496,5,mean_2015_2019,115.77439999999999,5,mean_2015_2019,80.6,5.0,mean_2015_2019,57.47024993800001,5.0,mean_2015_2019,35.605274200000004,5.0,mean_2015_2019,270.40993966237727,5.0,mean_2015_2019,88.03589002934841,5.0,mean_2015_2019,92.54985830870162,5.0,mean_2015_2019,97.07420008886295,3.0,mean_2017_2019,,,,16802.9644981038,5.0,mean_2015_2019,1394874000.0,5,mean_2015_2019,1,0.038461538461538464,True
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,0.149,2.0,latest_pre2020_2019,0.5206000000000001,5.0,mean_2015_2019,,,,154.6744908717008,5.0,mean_2015_2019,3.21373453,5.0,mean_2015_2019,0.8904117360000001,5.0,mean_2015_2019,71.0,5.0,mean_2015_2019,82.2,5.0,mean_2015_2019,143.2,5.0,mean_2015_2019,2.46,5.0,mean_2015_2019,2.4941271870846338,5,mean_2015_2019,84.04169874213838,5.0,mean_2015_2019,50.40410784423706,5,mean_2015_2019,23.66,5.0,mean_2015_2019,52.700454050130055,5.0,mean_2015_2019,59.2958,5,mean_2015_2019,80.44,5.0,mean_2015_2019,308.7348,5,mean_2015_2019,352.95200000000006,5,mean_2015_2019,45.2,5.0,mean_2015_2019,27.733026888,5.0,mean_2015_2019,39.672557068,5.0,mean_2015_2019,61.18634339705748,5.0,mean_2015_2019,33.95536261496576,5.0,mean_2015_2019,74.96554253383425,5.0,mean_2015_2019,19.61653828228452,5.0,mean_2015_2019,,,,5510.58026680695,5.0,mean_2015_2019,26725260.2,5,mean_2015_2019,1,0.038461538461538464,True
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,0.131,1.0,latest_pre2020_2018,0.369,1.0,latest_pre2020_2018,2.65,1.0,latest_pre2020_2016,146.63052849464,5.0,mean_2015_2019,3.842552516,5.0,mean_2015_2019,0.32583702000000003,5.0,mean_2015_2019,66.4,5.0,mean_2015_2019,72.6,5.0,mean_2015_2019,190.0,5.0,mean_2015_2019,3.54,5.0,mean_2015_2019,2.8093680350799906,5,mean_2015_2019,51.04975735651878,5.0,mean_2015_2019,53.30397653762044,5,mean_2015_2019,25.78,5.0,mean_2015_2019,44.31144844857534,5.0,mean_2015_2019,60.7362,5,mean_2015_2019,82.2,5.0,mean_2015_2019,242.2228,5,mean_2015_2019,314.88719999999995,5,mean_2015_2019,46.4,5.0,mean_2015_2019,8.497336866,5.0,mean_2015_2019,74.02660369999998,5.0,mean_2015_2019,108.4891624920562,5.0,mean_2015_2019,43.986812248721805,5.0,mean_2015_2019,67.7100185303491,5.0,mean_2015_2019,37.170048413624954,5.0,mean_2015_2019,,,,4799.521944313882,5.0,mean_2015_2019,24131730.8,5,mean_2015_2019,0,0.0,True
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,0.162,1.0,latest_pre2020_2019,0.8736,5.0,mean_2015_2019,,,,38.191239720959594,5.0,mean_2015_2019,3.7396042820000006,5.0,mean_2015_2019,0.5194075180000001,5.0,mean_2015_2019,64.4,5.0,mean_2015_2019,71.0,5.0,mean_2015_2019,434.4,5.0,mean_2015_2019,0.9400000000000001,5.0,mean_2015_2019,3.107336506278512,5,mean_2015_2019,38.382076266513764,5.0,mean_2015_2019,42.11095035396512,5,mean_2015_2019,25.06,5.0,mean_2015_2019,27.024453117176357,5.0,mean_2015_2019,59.48040000000001,5,mean_2015_2019,91.75999999999999,5.0,mean_2015_2019,248.7786,5,mean_2015_2019,306.17999999999995,5,mean_2015_2019,39.6,5.0,mean_2015_2019,14.029855727999998,5.0,mean_2015_2019,38.99018936,5.0,mean_2015_2019,14.887011530036961,5.0,mean_2015_2019,17.05116349259878,5.0,mean_2015_2019,36.00787541710312,5.0,mean_2015_2019,18.910333160504997,5.0,mean_2015_2019,,,,1408.846037915754,5.0,mean_2015_2019,87014086.0,5,mean_2015_2019,1,0.038461538461538464,True
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,0.099,2.0,latest_pre2020_2018,0.8570000000000001,3.0,mean_2015_2018,,,,110.50837162387445,5.0,mean_2015_2019,2.303847506,5.0,mean_2015_2019,0.959054482,5.0,mean_2015_2019,73.0,5.0,mean_2015_2019,74.8,5.0,mean_2015_2019,323.6,5.0,mean_2015_2019,3.2,5.0,mean_2015_2019,2.6880376253950415,5,mean_2015_2019,15.678422840409961,5.0,mean_2015_2019,63.340534861067525,5,mean_2015_2019,22.619999999999997,5.0,mean_2015_2019,28.814235052818482,5.0,mean_2015_2019,63.879999999999995,5,mean_2015_2019,50.56,5.0,mean_2015_2019,244.6208,5,mean_2015_2019,295.8132,5,mean_2015_2019,40.6,5.0,mean_2015_2019,41.246868898,5.0,mean_2015_2019,42.947310638,5.0,mean_2015_2019,47.19321215350216,5.0,mean_2015_2019,19.85813865805354,5.0,mean_2015_2019,72.2773980153422,5.0,mean_2015_2019,47.963525382213916,5.0,mean_2015_2019,,,,7664.201690575578,5.0,mean_2015_2019,5354181.4,5,mean_2015_2019,1,0.038461538461538464,True
COL,Colombia,Latin America & Caribbean ,Upper middle income,2.1664000000000003,5.0,mean_2015_2019,1.3062,5.0,mean_2015_2019,1.718,5.0,mean_2015_2019,1121.1307108885765,5.0,mean_2015_2019,7.657004358,5.0,mean_2015_2019,5.38925085,5.0,mean_2015_2019,94.0,5.0,mean_2015_2019,92.0,5.0,mean_2015_2019,34.2,5.0,mean_2015_2019,0.52,5.0,mean_2015_2019,7.650772991222899,5,mean_2015_2019,43.5278918431726,5.0,mean_2015_2019,77.26636167447552,5,mean_2015_2019,10.419999999999998,5.0,mean_2015_2019,16.5476399707474,5.0,mean_2015_2019,76.417,5,mean_2015_2019,14.5,5.0,mean_2015_2019,73.9884,5,mean_2015_2019,138.9398,5,mean_2015_2019,80.8,5.0,mean_2015_2019,70.38734893800002,5.0,mean_2015_2019,15.234981728000003,5.0,mean_2015_2019,170.5483245759096,5.0,mean_2015_2019,90.47374811239419,5.0,mean_2015_2019,95.6133092017129,5.0,mean_2015_2019,69.42350187586457,5.0,mean_2015_2019,,,,17050.31217649104,5.0,mean_2015_2019,48294196.0,5,mean_2015_2019,0,0.0,True
COM,Comoros,Sub-Saharan Africa ,Lower middle income,0.285,2.0,latest_pre2020_2018,1.507,1.0,latest_pre2020_2018,,,,157.864223825408,5.0,mean_2015_2019,4.921047972,5.0,mean_2015_2019,0.6627919259999999,5.0,mean_2015_2019,76.6,5.0,mean_2015_2019,77.8,5.0,mean_2015_2019,39.8,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,4.390396012632422,5,mean_2015_2019,406.58355722729704,5.0,mean_2015_2019,31.06789631416558,5,mean_2015_2019,20.779999999999998,5.0,mean_2015_2019,11.402798307953441,5.0,mean_2015_2019,65.09100000000001,5,mean_2015_2019,46.86,5.0,mean_2015_2019,184.9772,5,mean_2015_2019,244.612,5,mean_2015_2019,49.6,5.0,mean_2015_2019,13.395905302,5.0,mean_2015_2019,67.834329224,5.0,mean_2015_2019,106.3842809148438,5.0,mean_2015_2019,48.8814155492204,5.0,mean_2015_2019,85.80045393997747,5.0,mean_2015_2019,23.52437766395888,5.0,mean_2015_2019,,,,3391.202753364564,5.0,mean_2015_2019,756652.0,5,mean_2015_2019,1,0.038461538461538464,True
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,0.7173999999999999,5.0,mean_2015_2019,1.4156,5.0,mean_2015_2019,2.116,5.0,mean_2015_2019,354.0001713800114,5.0,mean_2015_2019,4.5705162999999995,5.0,mean_2015_2019,2.9123786440000003,5.0,mean_2015_2019,95.6,5.0,mean_2015_2019,95.8,5.0,mean_2015_2019,66.2,5.0,mean_2015_2019,0.8200000000000001,5.0,mean_2015_2019,5.4749376036026955,5,mean_2015_2019,127.3131513647642,5.0,mean_2015_2019,69.23248390432798,5,mean_2015_2019,15.76,5.0,mean_2015_2019,43.882300520922264,5.0,mean_2015_2019,74.689,5,mean_2015_2019,16.439999999999998,5.0,mean_2015_2019,70.3158,5,mean_2015_2019,180.3318,5,mean_2015_2019,66.2,5.0,mean_2015_2019,63.65938186599999,5.0,mean_2015_2019,28.505679322000002,5.0,mean_2015_2019,100.48322412787226,5.0,mean_2015_2019,74.6063156226044,5.0,mean_2015_2019,86.3473413789415,5.0,mean_2015_2019,60.1215611084393,1.0,latest_pre2020_2019,,,,8263.751881125061,5.0,mean_2015_2019,513072.0,5,mean_2015_2019,0,0.0,True
CRI,Costa Rica,Latin America & Caribbean ,High income,2.0982,5.0,mean_2015_2019,2.7805999999999997,5.0,mean_2015_2019,1.1400000000000001,5.0,mean_2015_2019,1488.83115659461,5.0,mean_2015_2019,7.292312336,5.0,mean_2015_2019,5.315308478,5.0,mean_2015_2019,94.2,5.0,mean_2015_2019,94.8,5.0,mean_2015_2019,10.22,5.0,mean_2015_2019,0.48,5.0,mean_2015_2019,9.416312934551883,5,mean_2015_2019,96.18325107716412,5.0,mean_2015_2019,76.0428142258767,5,mean_2015_2019,9.84,5.0,mean_2015_2019,16.04684697414882,5.0,mean_2015_2019,80.155,5,mean_2015_2019,8.98,5.0,mean_2015_2019,59.200199999999995,5,mean_2015_2019,115.97080000000001,5,mean_2015_2019,83.4,5.0,mean_2015_2019,72.89383545000001,5.0,mean_2015_2019,22.159712982000002,5.0,mean_2015_2019,329.9706848016905,5.0,mean_2015_2019,97.49867163062727,5.0,mean_2015_2019,99.49023512960126,5.0,mean_2015_2019,85.20303579888139,5.0,mean_2015_2019,,,,22434.60657972198,5.0,mean_2015_2019,4911116.8,5,mean_2015_2019,0,0.0,True
CUB,Cuba,Latin America & Caribbean ,Upper middle income,8.235000000000001,5.0,mean_2015_2019,7.829249999999999,4.0,mean_2015_2018,4.158,5.0,mean_2015_2019,2814.507802940234,5.0,mean_2015_2019,11.721438218,5.0,mean_2015_2019,10.480729673999999,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,7.359999999999999,5.0,mean_2015_2019,0.5,5.0,mean_2015_2019,14.77269001341298,5,mean_2015_2019,108.20807215097621,5.0,mean_2015_2019,76.96613006591795,5,mean_2015_2019,16.64,5.0,mean_2015_2019,20.5078771318314,5.0,mean_2015_2019,77.491,5,mean_2015_2019,6.459999999999999,5.0,mean_2015_2019,75.763,5,mean_2015_2019,131.6008,5,mean_2015_2019,84.6,5.0,mean_2015_2019,89.38309478800001,5.0,mean_2015_2019,10.526533700000002,5.0,mean_2015_2019,296.0146428154982,5.0,mean_2015_2019,90.2611836502857,5.0,mean_2015_2019,93.90393689551797,5.0,mean_2015_2019,88.69242910312471,5.0,mean_2015_2019,,,,,,,11243694.0,5,mean_2015_2019,0,0.0,True
