iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
JPN,0.2859474837927336,0.6767844193514971,1.0,0.4509454751616959,0.5809114038703079,0.8530076269783373,0.8731117824773416,0.95578231292517,0.9829931972789115,0.22042783979475294,0.9813319130109813,0.9583977802481448,0.9955235500194628,0.9620149696354765,0.9434491159193792
KAZ,0.420246257170841,0.38449762307630336,0.4025265127885216,0.07167687855352765,0.11354491088218982,0.6007716343761523,0.8580060422960727,1.0,0.9319727891156463,0.8250413047875813,0.9997365320096981,0.6888573579660626,0.9558193849746983,0.8159015540369149,0.6366753106341265
KEN,0.014854717597127018,0.04787803446251599,0.09045539613225202,0.014717608343217402,0.11495267844247403,0.7110028587758513,0.43202416918429004,0.8707482993197279,0.8197278911564627,0.9575007160996543,0.9954987766647554,0.441265612632961,0.7908719346049047,0.370853321446157,0.4110959889709139
KGZ,0.20794272655193327,0.2516661486929798,0.3228321896444168,0.024222141827777405,0.1504560958827895,0.37574633618512254,0.7371601208459215,0.9591836734693876,0.9285714285714285,0.8839800923510786,0.9983346494167225,0.6464182111561082,0.9102763721292332,0.79705615198675,0.6274003064968078
KHM,0.018679166083671508,0.048044937094973345,0.043668122270742356,0.02042767498719246,0.06502513176130832,0.2855820050312168,0.4531722054380665,0.7721088435374148,0.8435374149659864,0.8892948436378421,0.9952027175047827,0.613564409953476,0.8821525885558583,0.7160497396260761,0.6862200997120285
KIR,0.19214355673709252,0.19610483787423602,0.13178415470991892,0.020760392367434582,0.5149128026907368,1.0,0.3746223564954684,0.7551020408163264,0.816326530612245,0.9220616993548644,0.9920994864371132,0.517499662168684,0.7202218762164267,0.6283120271863202,0.6587327771977102
KNA,0.3559069073270837,0.2512402592170541,0.3718028696194635,0.1522355064530352,0.1368162387224116,0.3754424839337096,0.8006042296072509,0.9455782312925168,0.9659863945578231,0.7930212753816841,0.9903542717591257,0.65025771703249,0.9163098481899573,0.7903775421895284,0.6650292646934802
KOR,0.26948369945431655,0.3962613810329547,0.9335620711166562,0.3033781578976473,0.24494359474632216,0.5783188926579264,0.9244712990936557,0.9795918367346939,0.979591836734694,0.6263634684771493,0.9716918872212652,0.9214034854774913,0.9922148695990658,0.9922041697130662,0.9506245851654275
KWT,0.2521570822256425,0.3716058335347676,0.1476918278228322,0.22707385674765684,0.2621274440563292,0.8604888557234095,0.8610271903323264,0.9693877551020407,0.9489795918367347,0.9461960298645349,0.9875455685117472,0.8647725983253928,0.9646749708057611,0.9734730076545457,0.9606409544803192
LAO,0.041322699500956135,0.05689940950999691,0.09716157205240172,0.013608877294598198,0.04847020397968247,0.4546709783892065,0.47129909365558925,0.5986394557823129,0.619047619047619,0.9122329098290867,0.998469160184511,0.5535124804540451,0.8120864149474505,0.6881901028066667,0.6789588847552948
LBN,0.26493633692458385,0.08745985703926244,0.20960698689956334,0.16032284411656966,0.23731027476547953,0.6116766394398887,0.6465256797583082,0.7108843537414965,0.7278911564625851,0.804840781839404,0.9677084884037075,0.8174649138047531,0.9420007785130401,0.9125154806845819,0.9146043294173772
LBR,0.006016510423954115,0.011922986904857862,0.11462882096069868,0.012747368058582806,0.08341857208257385,0.44302518070814173,0.2719033232628399,0.5102040816326531,0.5748299319727892,0.9394897229150442,0.9973935592421239,0.39032547634215564,0.567341377968081,0.439642116414748,0.5351096927586513
