iso3,country,conversion_profile,conversion_efficiency_zscore,baseline_profile,baseline_conversion_efficiency,profile_changed_after_ghs,profile_agreement_after_ghs,efficiency_delta_after_ghs,n,coverage_count,missing_count,missing_rate,source_provenance
GRC,Greece,uncertain / data-limited systems,0.41189759701353224,uncertain / data-limited systems,0.366734629590852,False,0.9716981132075472,0.04516296742268022,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
OMN,Oman,uncertain / data-limited systems,0.07060337347665545,uncertain / data-limited systems,0.0141798561969248,False,0.9716981132075472,0.05642351727973065,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CRI,Costa Rica,uncertain / data-limited systems,-0.09313509509162173,uncertain / data-limited systems,-0.1219216033291474,False,0.9716981132075472,0.028786508237525668,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BRN,Brunei Darussalam,uncertain / data-limited systems,-0.4792459330330359,uncertain / data-limited systems,-0.5677898989411297,False,0.9716981132075472,0.08854396590809382,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
EST,Estonia,capacity under-realizers,0.5976556667811145,capacity under-realizers,0.6283931730001282,False,0.9716981132075472,-0.03073750621901372,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
KOR,"Korea, Rep.",effective converters,0.1656050621208671,effective converters,0.2537716480645608,False,0.9716981132075472,-0.08816658594369373,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
LTU,Lithuania,uncertain / data-limited systems,-2.3058834394450716,uncertain / data-limited systems,-2.3127216878494723,False,0.9716981132075472,0.006838248404400726,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ATG,Antigua and Barbuda,uncertain / data-limited systems,1.217686297350068,uncertain / data-limited systems,1.1536533611423352,False,0.9716981132075472,0.06403293620773276,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
COL,Colombia,capacity under-realizers,-0.8104614897865791,capacity under-realizers,-0.781604416073713,False,0.9716981132075472,-0.028857073712866055,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
KAZ,Kazakhstan,capacity under-realizers,-0.04002234244241964,capacity under-realizers,-0.0986913164584361,False,0.9716981132075472,0.05866897401601646,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
