iso3,country,region,income_group,potential_capacity_score,capacity_score,preparedness_score,vulnerability_score,equity_access_score,method_disagreement_index,expanded_feature_missing_rate,evidence_variant,outcome,observed_outcome,predicted_outcome,realized_resilience_gap,conversion_efficiency_zscore,observed_shock_burden,conversion_profile,main_bottleneck_block,n,coverage_count,missing_count_from_potential_capacity_sample,missing_rate_from_potential_capacity_sample,missing_count,missing_rate,source_indicator,source_provenance,higher_is_worse
ESP,Spain,Europe & Central Asia,High income,0.7786480255688792,0.6449209188532831,0.9550424082252345,0.7745812685503448,0.7400475066466544,0.09375,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.6536585365853966,1.2458566038306567,-0.59219806724526,0.4356541400323506,0.6536585365853966,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SVK,Slovak Republic,Europe & Central Asia,High income,0.7754658787366955,0.5938029528903954,0.962316136506726,0.7173988313513748,0.8283455941982859,0.0942708333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,3.051219512195104,1.293222979903563,1.7579965322915407,-1.293280930513634,3.051219512195104,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PRT,Portugal,Europe & Central Asia,High income,0.773482753376958,0.670886260568819,0.9601730266700844,0.7702644180338383,0.6926073082350904,0.0598958333333331,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.2975609756097981,1.1403492444313739,-0.8427882688215758,0.6200023586547021,0.2975609756097981,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
HRV,Croatia,Europe & Central Asia,High income,0.7692249571651889,0.5929113746534783,0.9152107996414532,0.7116733195238027,0.8571043348420216,0.0682291666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.799999999999912,1.1693738357650298,0.630626164234882,-0.46392400525661515,1.799999999999912,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
AND,Andorra,Europe & Central Asia,High income,0.7685882923202738,0.5645719971529731,0.9776348192598014,0.7390831156505907,0.79306323721773,0.0791666666666666,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.766999999999996,1.4046052610330921,0.3623947389669038,-0.26659791223446994,1.766999999999996,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ITA,Italy,Europe & Central Asia,High income,0.7638932900906541,0.6492379606677942,0.908578032959132,0.7573050759114517,0.7404520908242386,0.1109374999999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.8512195121952004,1.105747325513817,-0.2545278133186166,0.1872449468493671,0.8512195121952004,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
URY,Uruguay,Latin America & Caribbean ,High income,0.7597407882153921,0.6041402553582664,0.9193650921392078,0.6871293162808386,0.828328489083256,0.1197916666666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.0690000000000026,1.950357492330972,0.1186425076690305,-0.08728008838371751,2.0690000000000026,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7555719842796018,0.4502722868091502,0.9729502025039536,0.729829034851629,0.8692364129536747,0.140625,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.2240000000000038,1.8419960586890038,-0.6179960586890001,0.4546325906532133,1.2240000000000038,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BLR,Belarus,Europe & Central Asia,Upper middle income,0.751985191892442,0.6506495746089037,0.9549718293872288,0.6122043999499703,0.7901149636236653,0.0885416666666666,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.155365853658509,1.9119185774783571,0.24344727618015183,-0.17909348174815581,2.155365853658509,capacity under-realizers,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.746674096402051,0.3429346613064137,0.9774170852937168,0.7087091624784967,0.9576354765295764,0.1893229166666666,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.8619999999999948,1.8093393159904194,0.052660684009575354,-0.038740155151849615,1.8619999999999948,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7458520258711318,0.5279205804875065,0.9666844126236896,0.7264596774701316,0.7623434329031993,0.0953124999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.30487804878049474,1.359196518358952,-1.0543184695784573,0.7756158481250147,0.30487804878049474,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7422932540057879,0.6949066120095724,0.9452842452889392,0.64959822247046,0.6793839362541803,0.3864583333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.3999999999999915,1.1100988268145249,-0.7100988268145334,0.5223885568774502,0.3999999999999915,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
HUN,Hungary,Europe & Central Asia,High income,0.7401533362116283,0.592121438040106,0.9848619247385212,0.6280352282588941,0.7555947538089919,0.140625,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.2536585365853057,1.165222808751719,1.0884357278335868,-0.8007144183965117,2.2536585365853057,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ARG,Argentina,Latin America & Caribbean ,Upper middle income,0.7394775181902676,0.6546176521084986,0.8513215977301716,0.7004171361212989,0.7515536868011014,0.171875,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.899000000000001,2.6591134324915995,0.23988656750840143,-0.17647402457648168,2.899000000000001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7371535222427504,0.3453668031427175,0.9974899598393574,0.7977547814356623,0.8080025445532645,0.1830729166666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,3.5130000000000052,1.7647974164995426,1.7482025835004626,-1.2860759520206344,3.5130000000000052,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7367604750619614,0.395799648377058,0.9581999257779844,0.7128524493659094,0.880189876726894,0.1429687499999999,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,3.233170731707304,1.6408751483350428,1.5922955833722612,-1.1713820112216933,3.233170731707304,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
POL,Poland,Europe & Central Asia,High income,0.7355818926450353,0.5407322335707355,0.9361927703656184,0.6856895491234622,0.7797130175203245,0.0520833333333333,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.5536585365854023,1.2220055261709615,1.3316530104144408,-0.9796387039428274,2.5536585365854023,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GRC,Greece,Europe & Central Asia,High income,0.7354897896001756,0.5648799319924448,0.9824356150333362,0.737662296654285,0.6569813147206365,0.2244791666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.5560975609756014,1.1011869706884898,0.45491059028711156,-0.3346577656442474,1.5560975609756014,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7351618152881761,0.2724264016816877,0.9963626333844748,0.7426942829021415,0.9291639431844008,0.3088541666666666,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,3.977000000000004,1.7614203686892969,2.215579631310707,-1.629904743596719,3.977000000000004,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CRI,Costa Rica,Latin America & Caribbean ,High income,0.732177745182939,0.3614080256350851,0.9230029923788804,0.785519586875447,0.8587803758423436,0.22421875,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.2460000000000093,1.955141016538475,0.29085898346153427,-0.21397219497871056,2.2460000000000093,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRN,Brunei Darussalam,East Asia & Pacific,High income,0.7283637268047207,0.300471754304953,0.9412811415580636,0.7571481108901569,0.9145539004657092,0.2921875,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.18000000000000682,1.2609861648559448,-1.080986164855938,0.795234101704934,0.18000000000000682,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
EST,Estonia,Europe & Central Asia,High income,0.7282265704440525,0.5583626360146948,0.8684809203627931,0.7127758379727243,0.7732868874259978,0.0885416666666666,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.7024390243903014,1.2365258811568967,0.4659131432334047,-0.34275186119622186,1.7024390243903014,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KOR,"Korea, Rep.",East Asia & Pacific,High income,0.7256044338064565,0.5926042318721941,0.937626831948221,0.6950238954767094,0.6771627759287008,0.2104166666666662,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.29999999999999716,0.8308717852092318,-1.130871785209229,0.8319327642589821,-0.29999999999999716,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LTU,Lithuania,Europe & Central Asia,High income,0.7209567647541534,0.6577686111667523,0.8925885911044664,0.6432972568930223,0.690172599852372,0.2395833333333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.246341463414609,1.2025177098350512,1.0438237535795578,-0.7678953459378791,2.246341463414609,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,0.7115913123640994,0.3794933092931326,0.9106087451409915,0.768588140659134,0.7876750543631399,0.2627604166666665,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,-0.028999999999996362,1.9426288870943607,-1.971628887094357,1.4504408825000392,-0.028999999999996362,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.7101912345859036,0.354941997831947,0.8893699607554202,0.7619853913866848,0.8344675883695621,0.2158854166666666,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,4.095000000000013,2.6180967345547543,1.4769032654452587,-1.0864929448546328,4.095000000000013,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,0.7090108830379578,0.4097274500671538,0.9305901961000154,0.6673311737790726,0.8283947122055891,0.1458333333333333,0.0,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,3.527000000000001,2.221899167748293,1.305100832251708,-0.9601054312368217,3.527000000000001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ROU,Romania,Europe & Central Asia,High income,0.7028341438153161,0.5402628949409131,0.814117375244629,0.6551166902891886,0.8018396147865335,0.0575520833333333,0.0384615384615384,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,2.7975609756096986,1.1714837793127972,1.6260771962969014,-1.1962336619473528,2.7975609756096986,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SMR,San Marino,Europe & Central Asia,High income,0.7024569819118412,0.5360174970735537,0.8344615091381571,0.6157987426654815,0.8235501787701727,0.3283854166666666,0.2307692307692307,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,1.7180000000000035,1.1166563041727504,0.6013436958272531,-0.44238217778748445,1.7180000000000035,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PLW,Palau,East Asia & Pacific,High income,0.7024333390699563,0.5362907085599046,0.8902700987864465,0.6075520147203979,0.7756205342130765,0.15625,0.1538461538461538,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.41899999999999693,0.9823682779001529,-0.563368277900156,0.41444532869178025,0.41899999999999693,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SYC,Seychelles,Sub-Saharan Africa ,High income,0.7012259679387803,0.3418739572172526,0.9675630925312452,0.6947525826676225,0.8007142393390014,0.2296874999999999,0.0769230769230769,life_expectancy::life_expectancy_loss_2019_2021,life_expectancy_loss_2019_2021,0.6487804878049133,0.7058778363669191,-0.05709734856200588,0.042004014639254454,0.6487804878049133,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
