iso3,country,region,income_group,potential_capacity_score,potential_capacity_rank_point,median_potential_capacity_rank,potential_rank_p05,potential_rank_p95,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,capacity_score,preparedness_score,vulnerability_score,equity_access_score,expanded_feature_missing_count,expanded_feature_missing_rate,n_valid_pipelines,n_countries_in_sample,n_indicators,ghs_overall_2019,ghs_prevention_2019,ghs_detection_2019,ghs_response_2019,ghs_health_system_2019,ghs_compliance_2019,ghs_risk_environment_2019,ghs_overall_2019_scaled,ghs_prevention_2019_scaled,ghs_detection_2019_scaled,ghs_response_2019_scaled,ghs_health_system_2019_scaled,ghs_compliance_2019_scaled,ghs_risk_environment_2019_scaled,ghs_only_preparedness_score,preparedness_proxy_plus_ghs_score,n,coverage_count,missing_count,missing_rate,source_provenance
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,0.4186920532561736,154,162.0,153.95,167.0,0.0,1.0,0.06796875,0.1459362569200346,0.8198837043593339,0.4098672330634541,0.2990810186818718,1,0.0384615384615384,60,193,26,34.4,9.7,37.6,47.7,11.3,51.9,48.4,0.2830188679245283,0.12034739454094293,0.4519230769230769,0.4422442244224423,0.13531799729364005,0.4818652849740932,0.378125,0.3275488351541034,0.5737162697567186,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GMB,"Gambia, The",Sub-Saharan Africa ,Low income,0.4185903875581021,155,162.0,156.0,178.0,0.0,1.0,0.1145833333333333,0.0405466889217601,0.7521294546253522,0.4173143163055236,0.4643710903797722,0,0.0,60,193,26,29.5,10.8,20.8,37.3,17.9,40.1,50.2,0.19897084048027444,0.1339950372208437,0.25,0.27062706270627057,0.22462787550744245,0.2780656303972366,0.40625000000000006,0.251790920901724,0.5019601877635381,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,0.4185351454171091,156,146.5,122.95,161.0,0.0,0.5166666666666667,0.1981770833333333,0.2718263000810537,0.3701339448703906,0.445789384118412,0.5863909525985802,1,0.0384615384615384,60,193,26,30.7,23.8,21.1,30.1,9.4,48.4,51.3,0.2195540308747856,0.29528535980148884,0.2536057692307692,0.15181518151815185,0.10960757780784842,0.42141623488773744,0.42343749999999997,0.2678173791601116,0.31897566201525107,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,0.417122487057894,157,150.0,120.95,172.0,0.0,0.65,0.2658854166666666,0.3964792657223703,0.3801455823293173,0.3960084758203452,0.4958566243595431,1,0.0384615384615384,60,193,26,32.6,21.6,8.5,46.9,27.2,43.6,48.1,0.2521440823327616,0.2679900744416874,0.10216346153846154,0.429042904290429,0.3504736129905277,0.3385146804835924,0.37343750000000003,0.3019666165824942,0.34105609945590576,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,0.4126527430767665,158,166.0,158.95,174.1,0.0,1.0,0.07890625,0.0912867877777127,0.6511366777499508,0.5497902905279219,0.3583972162514807,1,0.0384615384615384,60,193,26,25.4,1.9,24.6,31.0,21.0,33.2,40.8,0.12864493996569468,0.02357320099255583,0.2956730769230769,0.16666666666666669,0.26657645466847085,0.1588946459412781,0.25937499999999997,0.18562914073682044,0.4183829092433856,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MWI,Malawi,Sub-Saharan Africa ,Low income,0.4066911657211329,159,147.0,137.0,157.0,0.0,0.8333333333333334,0.1041666666666666,0.164402859561993,0.5248615690522201,0.5189145406682777,0.4185856936020408,1,0.0384615384615384,60,193,26,27.8,17.3,14.7,23.5,19.9,47.9,43.2,0.169811320754717,0.21464019851116628,0.1766826923076923,0.042904290429042924,0.25169147496617045,0.4127806563039723,0.29687500000000006,0.2236265190389659,0.374244044045593,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.4032708914623641,160,157.5,150.0,166.0,0.0,1.0,0.0833333333333333,0.0413512665518383,0.5904980173483632,0.4609595267232465,0.5202747552260086,0,0.0,60,193,26,31.3,17.0,25.0,28.7,24.1,47.4,45.7,0.22984562607204118,0.21091811414392062,0.3004807692307692,0.12871287128712872,0.3085250338294993,0.4041450777202072,0.33593750000000006,0.2740807131833666,0.43228936526586487,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.4031631981103328,161,159.0,147.85,170.2,0.0,0.9833333333333332,0.1164062499999999,0.1428921391522375,0.4447442175117582,0.4635678385906203,0.5614485971867154,2,0.0769230769230769,60,193,26,23.9,12.7,10.0,26.9,14.0,33.2,46.6,0.10291595197255574,0.15756823821339952,0.12019230769230768,0.099009900990099,0.17185385656292285,0.1588946459412781,0.35000000000000003,0.16577641448179473,0.30526031599677644,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,0.4017038679812735,162,159.0,147.0,169.0,0.0,0.9833333333333332,0.1145833333333333,0.2313752368149864,0.4879420947724079,0.571265140484348,0.3162329998533518,2,0.0769230769230769,60,193,26,19.9,9.2,8.3,24.7,12.0,37.5,27.8,0.03430531732418524,0.1141439205955335,0.09975961538461539,0.06270627062706272,0.14479025710419482,0.233160621761658,0.05625000000000002,0.10644514325674995,0.2971936190145789,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,0.398733403641898,163,153.0,147.0,160.0,0.0,0.9833333333333332,0.0677083333333333,0.148354756843235,0.4799273839424842,0.5115420343716984,0.4551094394101747,1,0.0384615384615384,60,193,26,28.0,14.0,18.8,33.0,20.8,35.2,46.4,0.17324185248713553,0.17369727047146402,0.22596153846153846,0.1996699669966997,0.2638700947225981,0.19343696027633855,0.346875,0.22525038334511063,0.3525888836437974,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,0.3890903623993153,164,152.0,146.0,158.2,0.0,1.0,0.0635416666666666,0.0972183112902353,0.5114875945465769,0.5283100932087896,0.4193454505516595,0,0.0,60,193,26,43.1,34.4,51.5,38.4,23.9,66.5,43.8,0.4322469982847342,0.42679900744416877,0.6189903846153846,0.2887788778877888,0.3058186738836265,0.7340241796200345,0.30624999999999997,0.4447011602479625,0.4780943773972697,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,0.38806923138714,165,160.5,150.95,166.0,0.0,1.0,0.0783854166666667,0.1516628575007665,0.5097254431143966,0.4358296936483875,0.4550589312850092,1,0.0384615384615384,60,193,26,33.4,21.4,40.4,36.9,14.4,42.2,44.9,0.26586620926243565,0.2655086848635236,0.485576923076923,0.264026402640264,0.17726657645466845,0.31433506044905013,0.3234375,0.2994310509638378,0.4045782470391172,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,0.3792385926527514,166,160.0,153.0,167.1,0.0,1.0,0.0734374999999999,0.0474646694482312,0.5417886370447174,0.5876322975302823,0.3400687665877747,0,0.0,60,193,26,32.2,18.8,29.7,29.9,11.0,53.1,50.8,0.24528301886792458,0.23325062034739458,0.3569711538461538,0.1485148514851485,0.13125845737483083,0.5025906735751295,0.41562499999999997,0.290499110785226,0.41614387391497165,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
NER,Niger,Sub-Saharan Africa ,Low income,0.3718314017389253,167,177.0,168.95,181.0,0.0,1.0,0.0627604166666667,0.0699257888213592,0.7265049772254087,0.471340186773199,0.2195546541357343,0,0.0,60,193,26,29.7,22.3,28.3,25.0,24.0,41.7,37.1,0.20240137221269297,0.27667493796526055,0.3401442307692308,0.06765676567656768,0.30717185385656287,0.305699481865285,0.20156250000000003,0.24304444890651425,0.4847747130659615,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GAB,Gabon,Sub-Saharan Africa ,Upper middle income,0.3651068735683225,168,157.5,146.95,169.0,0.0,0.9833333333333332,0.11484375,0.138052807569856,0.2113504030946073,0.5261745164673685,0.5848497671414582,1,0.0384615384615384,60,193,26,19.9,3.2,3.3,27.9,9.3,35.4,40.5,0.03430531732418524,0.039702233250620354,0.039663461538461536,0.11551155115511551,0.10825439783491203,0.1968911917098445,0.2546875,0.11271652183044845,0.16203346246252787,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MDG,Madagascar,Sub-Saharan Africa ,Low income,0.3592437746890344,169,169.0,163.95,174.0,0.0,1.0,0.05234375,0.1153231844898054,0.4538996775579914,0.5671666338727684,0.3005856028355726,1,0.0384615384615384,60,193,26,30.9,17.5,27.5,35.9,15.8,52.6,36.1,0.2229845626072041,0.21712158808933005,0.33052884615384615,0.24752475247524752,0.19621109607577805,0.4939550949913644,0.18593750000000003,0.27060906291325293,0.3622543702356221,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MLI,Mali,Sub-Saharan Africa ,Low income,0.3538967819781152,170,172.5,167.0,180.0,0.0,1.0,0.0677083333333333,0.0332697724922051,0.5993694215763046,0.4130624802531362,0.3698854535908151,0,0.0,60,193,26,30.6,13.9,24.6,33.1,14.5,58.2,39.1,0.21783876500857635,0.17245657568238215,0.2956730769230769,0.20132013201320137,0.17861975642760486,0.5906735751295337,0.23281250000000003,0.26991348302633933,0.43464145230132195,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
UGA,Uganda,Sub-Saharan Africa ,Low income,0.3483614467043022,171,166.0,160.0,172.05,0.0,1.0,0.0627604166666667,0.1061035619419715,0.5064313529574772,0.5197927914983296,0.2611180804194307,1,0.0384615384615384,60,193,26,39.0,22.9,35.0,45.1,20.4,67.2,43.4,0.36192109777015435,0.2841191066997519,0.4206730769230769,0.3993399339933994,0.25845737483085246,0.7461139896373057,0.3,0.3958035114077915,0.45111743218263434,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
LBR,Liberia,Sub-Saharan Africa ,Low income,0.3361796610294643,172,175.0,165.95,181.0,0.0,1.0,0.0783854166666667,0.1877567007405658,0.4721357417605541,0.4099281004611766,0.2748981011555607,0,0.0,60,193,26,34.5,7.6,23.8,34.7,29.2,67.4,44.7,0.2847341337907376,0.09429280397022333,0.2860576923076923,0.2277227722772278,0.3775372124492557,0.7495682210708118,0.32031250000000006,0.33431790512370696,0.40322682344213057,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,0.3338856777659499,173,179.0,171.0,181.0,0.0,1.0,0.0520833333333333,0.1633917159005928,0.5541396929007991,0.4001231932387364,0.2178881090236713,1,0.0384615384615384,60,193,26,34.1,17.4,31.4,39.1,30.6,48.6,37.7,0.27787307032590053,0.21588089330024815,0.37740384615384615,0.30033003300330036,0.39648173207036536,0.4248704663212435,0.21093750000000006,0.3148253630249863,0.4344825279628927,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,0.3329791863052103,174,179.0,173.0,184.0,0.0,1.0,0.0572916666666666,0.0741535282821927,0.53792970700994,0.3596764405761871,0.360157069352521,1,0.0384615384615384,60,193,26,32.9,15.7,33.8,38.8,14.7,50.0,44.3,0.25728987993138935,0.19478908188585609,0.40624999999999994,0.29537953795379535,0.18132611637347765,0.4490500863557858,0.31406249999999997,0.2997353146429006,0.4188325108264203,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0.332396513672854,175,173.0,157.95,180.0,0.0,1.0,0.11484375,0.1807662521463091,0.4637854931996459,0.4285911568318846,0.2564431525135764,0,0.0,60,193,26,27.9,15.4,20.0,27.1,20.6,54.2,30.4,0.17152658662092624,0.19106699751861045,0.24038461538461536,0.10231023102310235,0.2611637347767253,0.5215889464594128,0.09687499999999999,0.22641658739762752,0.3451010402986367,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,0.3320672498962238,176,175.0,168.0,183.0,0.0,1.0,0.078125,0.0686799822695373,0.3698733797352416,0.5035692837773829,0.3861463538027336,1,0.0384615384615384,60,193,26,23.9,9.5,4.2,28.0,8.2,54.2,39.2,0.10291595197255574,0.11786600496277916,0.05048076923076923,0.11716171617161718,0.09336941813261163,0.5215889464594128,0.23437500000000006,0.17682254384710652,0.27334796179117404,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MOZ,Mozambique,Sub-Saharan Africa ,Low income,0.3257438703745057,177,168.0,157.0,175.0,0.0,1.0,0.09375,0.1282612890222688,0.3748780585097737,0.4572386837406941,0.342597450225286,0,0.0,60,193,26,29.6,15.1,24.2,30.2,24.0,41.0,43.1,0.20068610634648373,0.18734491315136478,0.2908653846153846,0.15346534653465346,0.30717185385656287,0.2936096718480138,0.29531250000000003,0.24692225376463758,0.3109001561372056,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
TGO,Togo,Sub-Saharan Africa ,Low income,0.3205897779711805,178,183.0,178.0,187.0,0.0,1.0,0.046875,0.0813653588071903,0.6325742771675917,0.3859978558884651,0.1824216200214748,0,0.0,60,193,26,26.1,13.6,27.1,30.3,11.5,33.3,40.9,0.14065180102915956,0.1687344913151365,0.32572115384615385,0.15511551155115516,0.13802435723951284,0.16062176165803102,0.2609375,0.19282951094844986,0.4127018940580208,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,0.3155606717144947,179,182.0,177.0,184.0,0.0,1.0,0.0364583333333333,0.1548181604943501,0.5127264590088881,0.4021180881259933,0.1925799792287475,1,0.0384615384615384,60,193,26,19.3,8.4,12.5,24.8,7.2,34.7,28.3,0.024013722126929708,0.10421836228287842,0.1502403846153846,0.06435643564356439,0.07983761840324763,0.18480138169257343,0.06406250000000002,0.09593291496636833,0.30432968698762825,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,0.3126339450597165,180,179.0,174.0,186.0,0.0,1.0,0.0625,0.0239316577780025,0.3825684395906421,0.6049296229032614,0.2391060599669598,0,0.0,60,193,26,37.4,22.5,23.5,42.0,28.2,64.9,43.2,0.3344768439108062,0.27915632754342434,0.2824519230769231,0.3481848184818482,0.3640054127198917,0.7063903281519862,0.29687500000000006,0.37307723626926853,0.3778228379299553,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,0.3095099282313308,181,174.0,167.0,184.0,0.0,1.0,0.0885416666666666,0.0206440936051811,0.1960784313725489,0.591727638610372,0.429589549337221,0,0.0,60,193,26,26.3,8.4,18.8,34.2,16.0,38.9,41.8,0.14408233276157806,0.10421836228287842,0.22596153846153846,0.21947194719471955,0.19891745602165087,0.2573402417962003,0.27499999999999997,0.20357026835979508,0.19982434986617198,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
HTI,Haiti,Latin America & Caribbean ,Lower middle income,0.3051267654564157,182,173.0,166.0,183.05,0.0,1.0,0.0888020833333333,0.1540041635140614,0.3465821000861043,0.4212631876254252,0.2986576106000716,0,0.0,60,193,26,30.1,22.2,38.3,30.7,11.9,44.8,32.4,0.20926243567753006,0.27543424317617865,0.46033653846153844,0.16171617161716173,0.14343707713125844,0.3592400690846286,0.128125,0.24822164787832798,0.2974018739822161,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BEN,Benin,Sub-Saharan Africa ,Lower middle income,0.3006775454404479,183,187.0,185.0,191.0,0.0,1.0,0.03125,0.0116356163820883,0.5702578590175916,0.3817788427817855,0.239037863580326,0,0.0,60,193,26,27.0,9.2,18.3,31.6,7.6,50.0,44.9,0.15608919382504288,0.1141439205955335,0.21995192307692307,0.17656765676567662,0.08525033829499322,0.4490500863557858,0.3234375,0.217784374130565,0.39402111657407834,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,0.2984658517600893,184,189.0,182.9,192.0,0.0,1.0,0.0473958333333333,0.1120044287556544,0.4041786619317692,0.3950327498036119,0.2826475665493215,2,0.0769230769230769,60,193,26,17.9,11.4,15.8,28.9,1.3,26.0,24.2,0.0,0.141439205955335,0.18990384615384615,0.132013201320132,0.0,0.03454231433506044,0.0,0.07112836682348193,0.23765351437762558,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,0.2927705859332707,185,185.0,181.9,190.0,0.0,1.0,0.0421874999999999,0.0820787762600091,0.366065703462512,0.4402580538222786,0.282679810188283,2,0.0769230769230769,60,193,26,18.0,0.0,0.0,24.9,8.3,29.2,45.4,0.0017152658662092867,0.0,0.0,0.066006600660066,0.09472259810554805,0.08981001727115714,0.33125,0.0833577831289972,0.2247117432957546,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SSD,South Sudan,Sub-Saharan Africa ,Low income,0.2865672395568097,186,184.0,151.0,191.0,0.0,1.0,0.2083333333333333,0.2378771947203191,0.2177132779376326,0.4458488030640477,0.2448296825052394,1,0.0384615384615384,60,193,26,21.6,15.4,16.7,21.3,17.1,31.3,27.8,0.06346483704974275,0.19106699751861045,0.20072115384615383,0.0066006600660066354,0.21380243572395127,0.12607944732297063,0.05625000000000002,0.1225693616467765,0.17014131979220454,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,0.2865604943277909,187,184.0,180.9,187.0,0.0,1.0,0.0317708333333333,0.0811858984779102,0.3723105828002901,0.4061616075451374,0.2865838884878259,0,0.0,60,193,26,32.2,15.2,31.4,33.8,17.9,56.3,38.8,0.24528301886792458,0.18858560794044665,0.37740384615384615,0.21287128712871284,0.22462787550744245,0.5578583765112262,0.22812499999999997,0.2906792874442284,0.33149493512225925,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
AGO,Angola,Sub-Saharan Africa ,Lower middle income,0.285234672855883,188,181.0,174.0,187.05,0.0,1.0,0.06796875,0.0249203806482133,0.2070013693468884,0.4993583796185231,0.4096585618099072,0,0.0,60,193,26,25.2,13.4,13.3,20.9,16.8,43.1,43.7,0.12521440823327615,0.16625310173697272,0.15985576923076925,0.0,0.20974289580514208,0.3298791018998273,0.30468750000000006,0.18509039670085534,0.19604588302387188,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,0.2753439223999352,189,187.0,184.95,189.0,0.0,1.0,0.02109375,0.0818089216160086,0.3462236769487815,0.4447416681983175,0.2286014228366332,1,0.0384615384615384,60,193,26,,,,,,,,,,,,,,,,0.3462236769487815,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,0.2646289650491303,190,188.0,185.0,190.0,0.0,1.0,0.0260416666666666,0.0917987251446991,0.3326963463073173,0.4070738962817934,0.2269468924627113,1,0.0384615384615384,60,193,26,28.5,18.0,28.3,33.7,18.0,36.8,36.0,0.18181818181818182,0.22332506203473948,0.3401442307692308,0.21122112211221128,0.22598105548037886,0.2210708117443868,0.184375,0.22684792342273272,0.279772134865025,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,0.2458062841838076,191,191.0,188.0,193.0,0.0,1.0,0.0260416666666666,0.0917886867565593,0.3094133804118968,0.3074809229965886,0.274542146570186,1,0.0384615384615384,60,193,26,37.0,23.5,35.8,41.8,23.4,54.7,42.6,0.3276157804459691,0.2915632754342432,0.4302884615384615,0.34488448844884484,0.2990527740189445,0.5302245250431779,0.28750000000000003,0.3587327578470916,0.3340730691294942,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
TCD,Chad,Sub-Saharan Africa ,Low income,0.2354626317582355,192,192.0,190.0,193.0,0.0,1.0,0.015625,0.0134573715352018,0.3646409329992405,0.3833856531406419,0.180366569357858,0,0.0,60,193,26,24.5,18.1,18.3,29.6,10.2,41.7,29.2,0.11320754716981134,0.22456575682382138,0.21995192307692307,0.1435643564356436,0.12043301759133962,0.305699481865285,0.078125,0.17222101185183197,0.26843097242553626,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CAF,Central African Republic,Sub-Saharan Africa ,Low income,0.1936446053898495,193,193.0,191.0,193.0,0.0,1.0,0.0104166666666666,0.1395661306570862,0.0862745098039214,0.3607286368211666,0.1880091442772238,1,0.0384615384615384,60,193,26,20.7,13.8,12.5,27.8,8.3,31.8,29.9,0.04802744425385936,0.17121588089330028,0.1502403846153846,0.1138613861386139,0.09472259810554805,0.13471502590673576,0.08906249999999999,0.11454931713049173,0.10041191346720657,193,189,4,0.020725388601036232,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
