iso3,block,median_rank,mean_rank,rank_std,rank_p05,rank_p95,median_score,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,n_valid_pipelines,n_countries_in_sample,n_indicators,country,region,income_group,expanded_feature_missing_count,expanded_feature_missing_rate
LBY,full_potential_capacity,87.0,89.05,8.813673089769859,78.85,103.0,0.6027442092640644,0.0,0.0,0.12578125000000004,60,193,26,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0,0.0
LCA,full_potential_capacity,65.0,65.63333333333334,12.593605079122057,37.0,84.0,0.6195827877617732,0.1,0.0,0.24479166666666666,60,193,26,St. Lucia,Latin America & Caribbean ,Upper middle income,0,0.0
LKA,full_potential_capacity,91.0,87.21666666666667,19.98173471503969,43.0,113.14999999999999,0.5991319825567514,0.1,0.0,0.36536458333333327,60,193,26,Sri Lanka,South Asia,Lower middle income,0,0.0
LSO,full_potential_capacity,150.0,149.4,17.367786272291585,120.95,172.0,0.4304264955772045,0.0,0.65,0.26588541666666665,60,193,26,Lesotho,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
LTU,full_potential_capacity,46.0,47.71666666666667,13.929694500917416,32.0,78.0,0.645796430813006,0.5,0.0,0.23958333333333334,60,193,26,Lithuania,Europe & Central Asia,High income,1,0.0384615384615384
LUX,full_potential_capacity,15.5,14.483333333333333,3.8578563420059533,7.0,20.049999999999997,0.7121020623097588,1.0,0.0,0.06796874999999998,60,193,26,Luxembourg,Europe & Central Asia,High income,1,0.0384615384615384
LVA,full_potential_capacity,73.0,74.63333333333334,16.772961045153068,54.95,109.0,0.6042928716210342,0.0,0.0,0.28151041666666665,60,193,26,Latvia,Europe & Central Asia,High income,1,0.0384615384615384
MAR,full_potential_capacity,123.0,125.33333333333333,7.235713893981406,117.0,138.05,0.5507599933254179,0.0,0.0,0.10963541666666672,60,193,26,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
MCO,full_potential_capacity,31.0,35.11666666666667,25.416590163819293,4.95,82.79999999999995,0.6419804192524483,0.7833333333333333,0.0,0.40546874999999977,60,193,26,Monaco,Europe & Central Asia,High income,5,0.1923076923076923
MDA,full_potential_capacity,70.5,72.53333333333333,15.09576835481461,51.9,95.0,0.6218249964747682,0.03333333333333333,0.0,0.22447916666666667,60,193,26,Moldova,Europe & Central Asia,Upper middle income,0,0.0
MDG,full_potential_capacity,169.0,169.35,3.021175268004159,163.95,174.0,0.39403506994160675,0.0,1.0,0.05234375000000006,60,193,26,Madagascar,Sub-Saharan Africa ,Low income,1,0.0384615384615384
MDV,full_potential_capacity,23.5,23.133333333333333,12.315933672370203,1.0,40.14999999999999,0.7129065540150482,1.0,0.0,0.20390624999999996,60,193,26,Maldives,South Asia,Upper middle income,0,0.0
MEX,full_potential_capacity,105.5,106.68333333333334,5.004969752378352,100.0,118.0,0.5775118801643601,0.0,0.0,0.09375,60,193,26,Mexico,Latin America & Caribbean ,Upper middle income,0,0.0
MHL,full_potential_capacity,120.0,109.65,22.38587724436994,65.95,133.0,0.5441896970780902,0.0,0.0,0.34921874999999997,60,193,26,Marshall Islands,East Asia & Pacific,Upper middle income,4,0.1538461538461538
MKD,full_potential_capacity,63.0,64.61666666666666,5.961240549490423,57.9,76.05,0.6236480148936201,0.0,0.0,0.09453125,60,193,26,North Macedonia,Europe & Central Asia,Upper middle income,0,0.0
MLI,full_potential_capacity,172.5,173.33333333333334,3.9058360891818737,167.0,180.0,0.37420652725889625,0.0,1.0,0.06770833333333333,60,193,26,Mali,Sub-Saharan Africa ,Low income,0,0.0
MLT,full_potential_capacity,41.5,47.333333333333336,23.88072211824611,25.95,100.14999999999999,0.6366921362395602,0.8,0.0,0.3864583333333333,60,193,26,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
MMR,full_potential_capacity,148.0,148.38333333333333,2.0983459094142596,146.0,153.0,0.4479176436450115,0.0,1.0,0.036458333333333336,60,193,26,Myanmar,East Asia & Pacific,Lower middle income,0,0.0
MNE,full_potential_capacity,81.5,82.33333333333333,18.84910843750677,56.0,112.0,0.5969865615993551,0.0,0.0,0.2916666666666667,60,193,26,Montenegro,Europe & Central Asia,Upper middle income,0,0.0
MNG,full_potential_capacity,107.5,104.41666666666667,14.921228352771616,79.95,121.0,0.575070480049733,0.0,0.0,0.2138020833333333,60,193,26,Mongolia,East Asia & Pacific,Upper middle income,0,0.0
MOZ,full_potential_capacity,168.0,167.51666666666668,5.236066165442229,157.0,175.0,0.3609967697459091,0.0,1.0,0.09375,60,193,26,Mozambique,Sub-Saharan Africa ,Low income,0,0.0
MRT,full_potential_capacity,166.0,166.1,4.682235933112869,158.95,174.1,0.4175644775281854,0.0,1.0,0.07890625000000002,60,193,26,Mauritania,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
MUS,full_potential_capacity,83.0,86.1,12.764142483274515,68.0,112.19999999999999,0.5944018383217955,0.0,0.0,0.23020833333333326,60,193,26,Mauritius,Sub-Saharan Africa ,Upper middle income,2,0.0769230769230769
MWI,full_potential_capacity,147.0,147.66666666666666,5.399588461684424,137.0,157.0,0.4225987238993979,0.0,0.8333333333333334,0.10416666666666667,60,193,26,Malawi,Sub-Saharan Africa ,Low income,1,0.0384615384615384
MYS,full_potential_capacity,96.5,96.76666666666667,10.586731737835283,83.0,118.0,0.5944242379669682,0.0,0.0,0.18229166666666666,60,193,26,Malaysia,East Asia & Pacific,Upper middle income,1,0.0384615384615384
NAM,full_potential_capacity,140.0,132.36666666666667,14.084230740638821,106.6,145.0,0.48239267182274537,0.0,0.16666666666666666,0.20000000000000004,60,193,26,Namibia,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
NER,full_potential_capacity,177.0,175.8,3.940389151678634,168.95,181.0,0.3757784805549843,0.0,1.0,0.06276041666666672,60,193,26,Niger,Sub-Saharan Africa ,Low income,0,0.0
NGA,full_potential_capacity,191.0,190.45,1.585612394838873,188.0,193.0,0.2727839137040381,0.0,1.0,0.026041666666666668,60,193,26,Nigeria,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
NIC,full_potential_capacity,83.5,84.9,18.831445333094678,56.550000000000004,114.0,0.6161459489365613,0.05,0.0,0.29921875,60,193,26,Nicaragua,Latin America & Caribbean ,Lower middle income,4,0.1538461538461538
NLD,full_potential_capacity,19.0,21.066666666666666,6.947101713824422,15.0,29.69999999999996,0.6922013166055871,1.0,0.0,0.0765624999999998,60,193,26,Netherlands,Europe & Central Asia,High income,1,0.0384615384615384
NOR,full_potential_capacity,1.5,1.6666666666666667,0.767390962214756,1.0,3.0,0.7441409797126293,1.0,0.0,0.010416666666666666,60,193,26,Norway,Europe & Central Asia,High income,1,0.0384615384615384
NPL,full_potential_capacity,150.0,152.13333333333333,5.7051633533921615,146.0,162.05,0.4451434826057056,0.0,1.0,0.08359375000000006,60,193,26,Nepal,South Asia,Lower middle income,0,0.0
NRU,full_potential_capacity,70.5,72.65,20.99906743961106,46.0,111.0,0.614113338411429,0.11666666666666667,0.0,0.3385416666666667,60,193,26,Nauru,East Asia & Pacific,High income,3,0.1153846153846153
NZL,full_potential_capacity,22.5,20.716666666666665,4.143636352555834,13.850000000000001,25.049999999999997,0.7076325327060826,1.0,0.0,0.05833333333333331,60,193,26,New Zealand,East Asia & Pacific,High income,1,0.0384615384615384
OMN,full_potential_capacity,54.0,55.55,20.10590709219557,24.75,84.05,0.6499932863802237,0.4666666666666667,0.0,0.30885416666666665,60,193,26,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
PAK,full_potential_capacity,157.5,157.9,4.87749935930288,150.0,166.0,0.4114250860795844,0.0,1.0,0.08333333333333333,60,193,26,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
PAN,full_potential_capacity,76.0,76.71666666666667,5.811172190033799,68.0,88.05,0.6071853581707248,0.0,0.0,0.10442708333333332,60,193,26,Panama,Latin America & Caribbean ,High income,1,0.0384615384615384
PER,full_potential_capacity,118.0,117.08333333333333,5.989690216437649,107.0,126.05,0.5611506686074981,0.0,0.0,0.09921874999999998,60,193,26,Peru,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
PHL,full_potential_capacity,137.0,136.58333333333334,3.2367250252205375,131.0,143.0,0.49124276159246627,0.0,0.0,0.0625,60,193,26,Philippines,East Asia & Pacific,Lower middle income,0,0.0
PLW,full_potential_capacity,52.0,52.666666666666664,8.55115326854935,36.0,66.0,0.6502034894434383,0.25,0.0,0.15625,60,193,26,Palau,East Asia & Pacific,High income,4,0.1538461538461538
PNG,full_potential_capacity,174.0,174.26666666666668,5.009546442099879,167.0,184.0,0.3745864163549146,0.0,1.0,0.08854166666666667,60,193,26,Papua New Guinea,East Asia & Pacific,Lower middle income,0,0.0
POL,full_potential_capacity,43.0,41.8,2.7373953556863744,35.0,45.0,0.6607212593285015,1.0,0.0,0.052083333333333336,60,193,26,Poland,Europe & Central Asia,High income,2,0.0769230769230769
PRK,full_potential_capacity,57.0,55.61666666666667,13.173321103233189,37.0,77.05,0.6369521873057462,0.45,0.0,0.20859375,60,193,26,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,9,0.3461538461538461
PRT,full_potential_capacity,26.0,28.15,5.195591079623825,25.0,36.49999999999997,0.6793868222812708,1.0,0.0,0.05989583333333318,60,193,26,Portugal,Europe & Central Asia,High income,1,0.0384615384615384
PRY,full_potential_capacity,110.5,109.68333333333334,8.096278294514228,97.65,121.0,0.5798622606589662,0.0,0.0,0.1216145833333333,60,193,26,Paraguay,Latin America & Caribbean ,Upper middle income,0,0.0
PSE,full_potential_capacity,96.0,97.66666666666667,9.66379267621615,82.0,112.0,0.5902519845292453,0.0,0.0,0.15625,60,193,26,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
QAT,full_potential_capacity,48.5,48.7,11.596407489678288,31.85,68.19999999999999,0.6532075838374395,0.5333333333333333,0.0,0.1893229166666666,60,193,26,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
ROU,full_potential_capacity,50.0,49.1,4.105687112611806,43.95,55.0,0.6461318462044481,0.4666666666666667,0.0,0.057552083333333316,60,193,26,Romania,Europe & Central Asia,High income,1,0.0384615384615384
RUS,full_potential_capacity,54.5,60.65,15.669317151682137,43.9,91.0,0.6273987880617773,0.3333333333333333,0.0,0.24531250000000002,60,193,26,Russian Federation,Europe & Central Asia,High income,2,0.0769230769230769
RWA,full_potential_capacity,140.5,138.75,6.78140840828806,123.0,146.0,0.4681314383142899,0.0,0.08333333333333333,0.11979166666666667,60,193,26,Rwanda,Sub-Saharan Africa ,Low income,0,0.0
SAU,full_potential_capacity,42.5,40.75,8.339914068302303,25.0,52.0,0.6648170632981342,0.9,0.0,0.140625,60,193,26,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
SDN,full_potential_capacity,164.0,163.53333333333333,3.138293945583952,158.9,169.05,0.4203955306020253,0.0,1.0,0.05286458333333336,60,193,26,Sudan,Sub-Saharan Africa ,Low income,0,0.0
SEN,full_potential_capacity,158.0,160.33333333333334,7.435649863252633,151.0,174.05,0.43427621442892694,0.0,1.0,0.12005208333333339,60,193,26,Senegal,Sub-Saharan Africa ,Lower middle income,0,0.0
SGP,full_potential_capacity,66.5,75.58333333333333,23.228783629128944,48.0,116.0,0.5951782497657563,0.08333333333333333,0.0,0.3541666666666667,60,193,26,Singapore,East Asia & Pacific,High income,1,0.0384615384615384
SLB,full_potential_capacity,132.0,130.13333333333333,7.6080366864403475,114.85,138.05,0.5256193486162851,0.0,0.0,0.12083333333333342,60,193,26,Solomon Islands,East Asia & Pacific,Lower middle income,1,0.0384615384615384
SLE,full_potential_capacity,179.0,178.35,3.004579837514723,171.0,181.0,0.34448040732339796,0.0,1.0,0.052083333333333336,60,193,26,Sierra Leone,Sub-Saharan Africa ,Low income,1,0.0384615384615384
SLV,full_potential_capacity,94.0,93.16666666666667,3.724543223298962,86.95,98.05,0.5918738030469762,0.0,0.0,0.05781249999999997,60,193,26,El Salvador,Latin America & Caribbean ,Upper middle income,0,0.0
SMR,full_potential_capacity,26.0,34.083333333333336,19.261612658918832,15.95,79.0,0.6684941873742792,0.8833333333333333,0.0,0.32838541666666665,60,193,26,San Marino,Europe & Central Asia,High income,6,0.2307692307692307
SOM,full_potential_capacity,189.0,188.6,3.2567877834864625,182.9,192.0,0.32198796452465483,0.0,1.0,0.047395833333333304,60,193,26,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,2,0.0769230769230769
SRB,full_potential_capacity,60.5,65.0,15.02109627601572,49.95,94.1,0.6178949109186798,0.05,0.0,0.2299479166666666,60,193,26,Serbia,Europe & Central Asia,Upper middle income,1,0.0384615384615384
SSD,full_potential_capacity,184.0,178.71666666666667,12.714940905180104,151.0,191.0,0.3191589210173141,0.0,1.0,0.20833333333333334,60,193,26,South Sudan,Sub-Saharan Africa ,Low income,1,0.0384615384615384
STP,full_potential_capacity,134.0,134.7,2.485290056847825,130.0,139.0,0.5127637713441417,0.0,0.0,0.046875,60,193,26,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
SUR,full_potential_capacity,111.0,109.85,4.908580921882278,101.0,116.0,0.5733128219699893,0.0,0.0,0.078125,60,193,26,Suriname,Latin America & Caribbean ,Upper middle income,0,0.0
SVK,full_potential_capacity,29.0,27.2,5.804595880277398,15.0,33.099999999999994,0.7016386049766452,1.0,0.0,0.0942708333333333,60,193,26,Slovak Republic,Europe & Central Asia,High income,1,0.0384615384615384
SVN,full_potential_capacity,18.0,17.066666666666666,6.02734509455771,4.0,23.049999999999997,0.7287917046755574,1.0,0.0,0.09921874999999998,60,193,26,Slovenia,Europe & Central Asia,High income,1,0.0384615384615384
SWE,full_potential_capacity,6.0,6.45,2.777438868214144,2.0,12.0,0.7199237782493944,1.0,0.0,0.052083333333333336,60,193,26,Sweden,Europe & Central Asia,High income,1,0.0384615384615384
SWZ,full_potential_capacity,146.5,143.11666666666667,12.663716761765569,122.95,161.0,0.4470426386054154,0.0,0.5166666666666667,0.1981770833333333,60,193,26,Eswatini,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
SYC,full_potential_capacity,54.0,54.15,12.717212744937468,26.0,70.1,0.6451002346240136,0.23333333333333334,0.0,0.22968749999999996,60,193,26,Seychelles,Sub-Saharan Africa ,High income,2,0.0769230769230769
SYR,full_potential_capacity,137.0,137.41666666666666,3.4219471390163556,133.0,145.0,0.5087389545129202,0.0,0.06666666666666667,0.0625,60,193,26,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
TCD,full_potential_capacity,192.0,191.85,0.7029698902987713,190.0,193.0,0.27131306788810094,0.0,1.0,0.015625,60,193,26,Chad,Sub-Saharan Africa ,Low income,0,0.0
TGO,full_potential_capacity,183.0,183.08333333333334,2.4446653940547547,178.0,187.0,0.33026006762944704,0.0,1.0,0.046875,60,193,26,Togo,Sub-Saharan Africa ,Low income,0,0.0
THA,full_potential_capacity,85.0,78.76666666666667,21.548678742687578,40.0,105.39999999999998,0.6047968464675724,0.1,0.0,0.3406249999999999,60,193,26,Thailand,East Asia & Pacific,Upper middle income,0,0.0
TJK,full_potential_capacity,95.5,92.13333333333334,15.158569266992917,67.4,110.0,0.5996246784260997,0.0,0.0,0.22187499999999996,60,193,26,Tajikistan,Europe & Central Asia,Lower middle income,0,0.0
TKM,full_potential_capacity,109.0,107.63333333333334,4.989878644705589,99.0,115.0,0.5814079204023305,0.0,0.0,0.08333333333333333,60,193,26,Turkmenistan,Europe & Central Asia,Upper middle income,1,0.0384615384615384
TLS,full_potential_capacity,136.0,135.21666666666667,4.243000772514136,126.0,140.0,0.4955743861688343,0.0,0.0,0.07291666666666667,60,193,26,Timor-Leste,East Asia & Pacific,Lower middle income,0,0.0
TON,full_potential_capacity,56.0,57.2,23.524313663385236,10.0,88.0,0.6502864779861265,0.26666666666666666,0.0,0.40625,60,193,26,Tonga,East Asia & Pacific,Upper middle income,2,0.0769230769230769
TTO,full_potential_capacity,83.0,85.25,11.998090125793633,69.95,105.14999999999999,0.596851409772001,0.0,0.0,0.18333333333333326,60,193,26,Trinidad and Tobago,Latin America & Caribbean ,High income,1,0.0384615384615384
TUN,full_potential_capacity,87.5,89.13333333333334,14.036222980401657,70.85,110.05,0.6039458928697496,0.0,0.0,0.2041666666666667,60,193,26,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
TUR,full_potential_capacity,72.0,74.56666666666666,16.544250427934845,55.0,101.05,0.6181433683398225,0.016666666666666666,0.0,0.23984375,60,193,26,Turkiye,Europe & Central Asia,Upper middle income,2,0.0769230769230769
TUV,full_potential_capacity,32.0,31.933333333333334,17.595327662636905,5.0,65.0,0.6713744432029907,0.8333333333333334,0.0,0.3125,60,193,26,Tuvalu,East Asia & Pacific,Upper middle income,3,0.1153846153846153
TZA,full_potential_capacity,160.0,160.01666666666668,4.376039559033056,153.0,167.1,0.41037791584362926,0.0,1.0,0.07343749999999998,60,193,26,Tanzania,Sub-Saharan Africa ,Lower middle income,0,0.0
UGA,full_potential_capacity,166.0,166.41666666666666,3.891407914310135,160.0,172.05,0.3691210661410116,0.0,1.0,0.06276041666666672,60,193,26,Uganda,Sub-Saharan Africa ,Low income,1,0.0384615384615384
UKR,full_potential_capacity,116.5,108.55,19.331688148391663,78.95,135.0,0.5600831548041585,0.0,0.0,0.29192708333333334,60,193,26,Ukraine,Europe & Central Asia,Upper middle income,3,0.1153846153846153
URY,full_potential_capacity,36.0,37.4,6.1946213228359115,31.0,54.0,0.6694464557138611,0.9,0.0,0.11979166666666667,60,193,26,Uruguay,Latin America & Caribbean ,High income,2,0.0769230769230769
USA,full_potential_capacity,9.0,8.933333333333334,8.097050217345958,1.0,20.34999999999998,0.7279949096272815,1.0,0.0,0.10078124999999989,60,193,26,United States,North America,High income,2,0.0769230769230769
UZB,full_potential_capacity,75.0,77.26666666666667,9.700286364616023,60.95,93.0,0.6189769425250884,0.0,0.0,0.1669270833333333,60,193,26,Uzbekistan,Europe & Central Asia,Lower middle income,1,0.0384615384615384
VCT,full_potential_capacity,71.5,70.53333333333333,9.187793835059402,50.0,84.05,0.6212479526214516,0.03333333333333333,0.0,0.17734375,60,193,26,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
VEN,full_potential_capacity,133.0,134.45,9.147722849613086,123.0,156.0,0.5233076068364864,0.0,0.11666666666666667,0.171875,60,193,26,"Venezuela, RB",Latin America & Caribbean ,Not classified,1,0.0384615384615384
VNM,full_potential_capacity,114.0,109.96666666666667,12.385430508823214,77.0,122.1,0.5706055475418298,0.0,0.0,0.2348958333333333,60,193,26,Viet Nam,East Asia & Pacific,Lower middle income,0,0.0
VUT,full_potential_capacity,132.0,130.11666666666667,10.628721570453438,105.0,143.0,0.530084059032287,0.0,0.016666666666666666,0.19791666666666666,60,193,26,Vanuatu,East Asia & Pacific,Lower middle income,1,0.0384615384615384
